"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"250",250,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_5","5","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.246,1.269,0.612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269,612,12.69,612,312.345,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,126.9,1269,697.95,312.345,0.001269,0.000612,0.000312345,0.354428009787346,0.000623661881818007,998,1200,0.202404809619238,7.83873193021778,4.6,0.0215328032779806,13.4291886131624,3.56103815912196,0.0215328032779806,0.002,9.81,0.204427493258612,0.263330569371366,0.263330569371366
"251",251,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_6","6","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.204,0.777,0.397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,397,7.77,777,392.385,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,77.7,777,427.35,392.385,0.000777,0.000397,0.000392385,0.706491000653963,0.000494661345160011,998,1200,0.202404809619238,6.21733954566389,4.6,0.0270604335426183,13.3857504568047,1.7884098195767,0.0270604335426183,0.002,9.81,0.204427493258612,0.330929479093907,0.330929479093907
"252",252,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_13","13","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",1.182,1.854,1.262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854,1262,18.54,1854,936.27,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,185.4,1854,1019.7,936.27,0.001854,0.001262,0.00093627,0.612091805829703,0.0012987435315509,998,1200,0.202404809619238,16.3237528005642,4.6,0.0537443788424133,69.8001643788051,1.19038069208082,0.0537443788424133,0.002,9.81,0.204427493258612,0.657254779992137,0.657254779992137
"253",253,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_15","15","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.24,0.769,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,451,7.69,769,388.345,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,76.9,769,422.95,388.345,0.000769,0.000451,0.000388345,0.659426319578948,0.000512594017483263,998,1200,0.202404809619238,6.44273316876723,4.6,0.0267142498370272,13.6935646480134,1.90158673332831,0.0267142498370272,0.002,9.81,0.204427493258612,0.326695903412954,0.326695903412954
"254",254,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_18","18","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.163,1.009,0.353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,353,10.09,353,181.545,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,100.9,1009,554.95,181.545,0.001009,0.000353,0.000181545,0.304194499314347,0.000401374756086701,998,1200,0.202404809619238,5.04483151567425,4.6,0.0138087780148189,5.54249490755335,5.57273165144175,0.0138087780148189,0.002,9.81,0.204427493258612,0.168871341553726,0.168871341553726
"255",255,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_20","20","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.215,0.869,0.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,470,8.69,869,438.845,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,86.9,869,477.95,438.845,0.000869,0.00047,0.000438845,0.686676741129704,0.000563823183836447,998,1200,0.202404809619238,7.08662646056268,4.6,0.0295386155612516,16.6545562718657,1.71076843501489,0.0295386155612516,0.002,9.81,0.204427493258612,0.361235848104389,0.361235848104389
"256",256,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_21","21","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.238,1.203,0.838,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203,838,12.03,1203,607.515,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,120.3,1203,661.65,607.515,0.001203,0.000838,0.000607515,0.605065209803504,0.000849223917555866,998,1200,0.202404809619238,10.6737942986747,4.6,0.037994739711174,32.2660417040386,1.55741316665434,0.037994739711174,0.002,9.81,0.204427493258612,0.464648114418599,0.464648114418599
"257",257,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_28","28","black","Non-Fiber","Black",0,"broke down to multiple pieces easily.","done",0.813,3.627,0.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3627,870,36.27,870,453.135,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,362.7,3627,1994.85,453.135,0.003627,0.00087,0.000453135,0.255090452474324,0.0011265871815733,998,1200,0.202404809619238,14.1599401371618,4.6,0.0283695702689346,31.9607942117247,3.70585022509943,0.0283695702689346,0.002,9.81,0.204427493258612,0.346939271923731,0.346939271923731
"258",258,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_39","39","black","Non-Fiber","Black",0,"rubbery texture, bounces back. has a blue fiber in it.","done",0.957,5.427,0.715,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5427,715,54.27,715,384.635,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,542.7,5427,2984.85,384.635,0.005427,0.000715,0.000384635,0.195261161695045,0.00114280348110431,998,1200,0.202404809619238,14.363760875016,4.6,0.0244439369830356,27.9346162761074,5.06358163322852,0.0244439369830356,0.002,9.81,0.204427493258612,0.298931623547727,0.298931623547727
"259",259,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_40","40","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.149,0.652,0.424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,424,6.52,652,329.26,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65.2,652,358.6,329.26,0.000652,0.000424,0.00032926,0.626227662200945,0.000449832478352219,998,1200,0.202404809619238,5.65389085674071,4.6,0.0233294438643603,10.4943415520841,2.18811734507613,0.0233294438643603,0.002,9.81,0.204427493258612,0.285302180891677,0.285302180891677
"260",260,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_M_16","16","black","Non-Fiber","Black",0,"rubbery texture, bounces back slowly.","done",0.119,0.764,0.266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,266,7.64,266,136.82,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,76.4,764,420.2,136.82,0.000764,0.000266,0.00013682,0.303502371206605,0.000302952723038735,998,1200,0.202404809619238,3.80777670186863,4.6,0.0110108673817387,3.33577225631614,6.61546488888127,0.0110108673817387,0.002,9.81,0.204427493258612,0.134654923442823,0.134654923442823
"261",261,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_M_25","25","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.115,0.497,0.371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,371,4.97,497,250.985,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,49.7,497,273.35,250.985,0.000497,0.000371,0.000250985,0.584497445803609,0.000359026100204343,998,1200,0.202404809619238,4.51255630254247,4.6,0.0186893750116338,6.70997342568339,2.72122866423198,0.0186893750116338,0.002,9.81,0.204427493258612,0.22855750361316,0.22855750361316
"262",262,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_M_44","44","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.637,1.617,0.876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617,876,16.17,1617,816.585,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,161.7,1617,889.35,816.585,0.001617,0.000876,0.000816585,0.686110925474004,0.00104971605922372,998,1200,0.202404809619238,13.1937561537559,4.6,0.0485420892638082,50.9554106484907,1.17940641167633,0.0485420892638082,0.002,9.81,0.204427493258612,0.593634550935863,0.593634550935863
"263",263,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_M_49","49","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.362,1.339,0.404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339,404,13.39,404,208.695,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,133.9,1339,736.45,208.695,0.001339,0.000404,0.000208695,0.283746865806266,0.000483308754746446,998,1200,0.202404809619238,6.07465018856211,4.6,0.0153660684691096,7.42655541715401,5.41910675048003,0.0153660684691096,0.002,9.81,0.204427493258612,0.187915874525628,0.187915874525628
"264",264,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_M_54","54","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.376,1.235,0.707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235,707,12.35,1235,623.675,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,123.5,1235,679.25,623.675,0.001235,0.000707,0.000623675,0.66744448672316,0.000816610392024502,998,1200,0.202404809619238,10.2638787797168,4.6,0.0390557877923789,31.8933621799603,1.41733551552558,0.0390557877923789,0.002,9.81,0.204427493258612,0.477623963022566,0.477623963022566
"265",265,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_M_62","62","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.488,1.077,0.593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,593,10.77,1077,543.885,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,107.7,1077,592.35,543.885,0.001077,0.000593,0.000543885,0.680568561285676,0.000702952251089908,998,1200,0.202404809619238,8.8353231401192,4.6,0.0350500128181814,24.6384854112708,1.51487931633419,0.0350500128181814,0.002,9.81,0.204427493258612,0.428636239914183,0.428636239914183
"266",266,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_N_23","23","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.117,0.525,0.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,322,5.25,525,265.125,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52.5,525,288.75,265.125,0.000525,0.000322,0.000265125,0.644826822049752,0.000355212809650726,998,1200,0.202404809619238,4.46462750764051,4.6,0.0196553663063595,6.98183789039616,2.43419242801432,0.0196553663063595,0.002,9.81,0.204427493258612,0.240370876649825,0.240370876649825
"267",267,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_N_49 (1)","49 (1)","black","Non-Fiber","Black",0,"rubbery texture, bounces back, has a lot of white organics attached to the particle.","done",4.096,4.186,2.113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4186,2113,41.86,2113,1077.43,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,418.6,4186,2302.3,1077.43,0.004186,0.002113,0.00107743,0.362276116319349,0.00212013050577132,998,1200,0.202404809619238,26.6476678731314,4.6,0.0580681899040615,123.112140830523,1.66461801431756,0.0580681899040615,0.002,9.81,0.204427493258612,0.71013185382313,0.71013185382313
"268",268,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_1","1","black","Non-Fiber","Black",0,"bounces back, reatins original shape","done",0.356,1.266,0.389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266,389,12.66,389,200.83,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,126.6,1266,696.3,200.83,0.001266,0.000389,0.00020083,0.286178455030204,0.000462456227142415,998,1200,0.202404809619238,5.81255725211556,4.6,0.0149094992231887,6.89499075933861,5.50773568604442,0.0149094992231887,0.002,9.81,0.204427493258612,0.182332363733573,0.182332363733573
"269",269,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_2","2","black","Non-Fiber","Black",0,"bounces back, reatins original shape","done",0.252,0.728,0.534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,534,7.28,728,367.64,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,72.8,728,400.4,367.64,0.000728,0.000534,0.00036764,0.589639323514982,0.000522835576076851,998,1200,0.202404809619238,6.5714580992195,4.6,0.0253786408047545,13.2688562852013,2.14910178740439,0.0253786408047545,0.002,9.81,0.204427493258612,0.310362373477929,0.310362373477929
"270",270,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_3","3","black","Non-Fiber","Black",0,"bounces back, reatins original shape","done",0.118,0.536,0.362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,362,5.36,536,270.68,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53.6,536,294.8,270.68,0.000536,0.000362,0.00027068,0.614496604830382,0.000374492544451913,998,1200,0.202404809619238,4.70695219862794,4.6,0.0199200591598943,7.45991364042143,2.49856412736816,0.0199200591598943,0.002,9.81,0.204427493258612,0.243607878304,0.243607878304
"271",271,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_4","4","black","Non-Fiber","Black",0,"hard surface, creates dents with pressure","done",0.11,0.453,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,350,4.53,453,228.765,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,45.3,453,249.15,228.765,0.000453,0.00035,0.000228765,0.57452172655672,0.000331018252903733,998,1200,0.202404809619238,4.16052900484718,4.6,0.0173336418295661,5.73775183488205,2.91676122294301,0.0173336418295661,0.002,9.81,0.204427493258612,0.211977869919361,0.211977869919361
"272",272,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_7","7","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.131,0.53,0.351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,351,5.3,530,267.65,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53,530,291.5,267.65,0.00053,0.000351,0.00026765,0.620548535032099,0.000367888950966262,998,1200,0.202404809619238,4.62395241842773,4.6,0.0197543725056473,7.26741537809935,2.49585205771188,0.0197543725056473,0.002,9.81,0.204427493258612,0.241581650671822,0.241581650671822
"273",273,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_12","12","black","Non-Fiber","Black",0,"bounces back slightly, retains original shape","done",0.109,0.475,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,372,4.75,475,239.875,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,47.5,475,261.25,239.875,0.000475,0.000372,0.000239875,0.570645915391224,0.000348664056879166,998,1200,0.202404809619238,4.38231701384554,4.6,0.0179957587130902,6.27447423952462,2.85033186635044,0.0179957587130902,0.002,9.81,0.204427493258612,0.220075079264467,0.220075079264467
"274",274,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_14","14","black","Non-Fiber","Black",0,"bounces back slightly, retains original shape","done",0.229,0.905,0.474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,474,9.05,905,457.025,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90.5,905,497.75,457.025,0.000905,0.000474,0.000457025,0.697792820739154,0.000580927977668289,998,1200,0.202404809619238,7.30161457748687,4.6,0.0305462655397709,17.7451802653377,1.64829377831095,0.0305462655397709,0.002,9.81,0.204427493258612,0.373558676634656,0.373558676634656
"275",275,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_18","18","black","Non-Fiber","Black",0,"compressible, creates dents with pressure","done",0.127,0.614,0.261,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614,261,6.14,261,133.57,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61.4,614,337.7,133.57,0.000614,0.000261,0.00013357,0.333660262193036,0.000277655278861182,998,1200,0.202404809619238,3.48981613828659,4.6,0.0108695566501741,3.0179897828015,6.22172549949584,0.0108695566501741,0.002,9.81,0.204427493258612,0.132926795668618,0.132926795668618
"276",276,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_20","20","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.101,0.531,0.343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,343,5.31,531,268.155,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53.1,531,292.05,268.155,0.000531,0.000343,0.000268155,0.628335472874406,0.000365531532115921,998,1200,0.202404809619238,4.59432230160674,4.6,0.0198006394174737,7.23775806314408,2.46828320873849,0.0198006394174737,0.002,9.81,0.204427493258612,0.242147461452565,0.242147461452565
"277",277,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_21","21","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.081,0.474,0.315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,315,4.74,474,239.37,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,47.4,474,260.7,239.37,0.000474,0.000315,0.00023937,0.619477122064976,0.000329396923339136,998,1200,0.202404809619238,4.14015070660909,4.6,0.0180640524020392,5.95024328426864,2.67250017124961,0.0180640524020392,0.002,9.81,0.204427493258612,0.220910261556492,0.220910261556492
"278",278,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_34","34","black","Non-Fiber","Black",0,"bounces back slightly","done",0.302,0.812,0.527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812,527,8.12,812,410.06,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,81.2,812,446.6,410.06,0.000812,0.000527,0.00041006,0.62685065664044,0.000559849572095485,998,1200,0.202404809619238,7.03668260774717,4.6,0.0278086510196466,15.5686613739018,1.91663793082398,0.0278086510196466,0.002,9.81,0.204427493258612,0.3400796362609,0.3400796362609
"279",279,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_A_36","36","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.198,1.125,0.376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1125,376,11.25,376,193.625,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,112.5,1125,618.75,193.625,0.001125,0.000376,0.000193625,0.297708508590988,0.000434277436984643,998,1200,0.202404809619238,5.45838139400356,4.6,0.0145182059061284,6.30492925052873,5.45468825710538,0.0145182059061284,0.002,9.81,0.204427493258612,0.177547130216018,0.177547130216018
"280",280,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_B_1","1","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.124,0.599,0.367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599,367,5.99,599,302.495,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.9,599,329.45,302.495,0.000599,0.000367,0.000302495,0.645166423410625,0.000405138667823774,998,1200,0.202404809619238,5.09213967411086,4.6,0.0218429052221577,8.84940552310593,2.24807846384215,0.0218429052221577,0.002,9.81,0.204427493258612,0.26712289127526,0.26712289127526
"281",281,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_B_5","5","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.132,0.5,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,390,5,500,252.5,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,50,500,275,252.5,5e-04,0.00039,0.0002525,0.571799902243021,0.000366520832730753,998,1200,0.202404809619238,4.60675670323388,4.6,0.0187520938636437,6.87303305834791,2.75948285663241,0.0187520938636437,0.002,9.81,0.204427493258612,0.229324509692065,0.229324509692065
"282",282,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_B_6","6","black","Non-Fiber","Black",0,"bounces back slightly","done",0.156,0.648,0.516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,516,6.48,648,327.24,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.8,648,356.4,327.24,0.000648,0.000516,0.00032724,0.565918680985504,0.000478296310156221,998,1200,0.202404809619238,6.01164936936292,4.6,0.0230586795022525,11.0288813230022,2.38153372880865,0.0230586795022525,0.002,9.81,0.204427493258612,0.281990929090467,0.281990929090467
"283",283,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_B_18","18","black","Non-Fiber","Black",0,"bounces back slightly","done",0.149,0.632,0.381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,381,6.32,632,319.16,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.2,632,347.6,319.16,0.000632,0.000381,0.00031916,0.650410328792928,0.00042515781861132,998,1200,0.202404809619238,5.3437579965851,4.6,0.0228127154910156,9.69900435476085,2.16284189716911,0.0228127154910156,0.002,9.81,0.204427493258612,0.278982967596196,0.278982967596196
"284",284,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-1_B_23","23","black","Non-Fiber","Black",0,"breask into pieces","done",0.102,0.469,0.345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,345,4.69,469,236.845,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,46.9,469,257.95,236.845,0.000469,0.000345,0.000236845,0.588800610920446,0.000337146549700455,998,1200,0.202404809619238,4.23755483756007,4.6,0.0178509082270587,6.0183721177723,2.80108738205534,0.0178509082270587,0.002,9.81,0.204427493258612,0.218303662860018,0.218303662860018
"285",285,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S1-2_A_2","2","black","Non-Fiber","Black",0,"bounces back, reatins original shape","done",0.185,0.798,0.359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,359,7.98,359,183.49,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.8,798,438.9,183.49,0.000798,0.000359,0.00018349,0.342818089822924,0.000374601846283706,998,1200,0.202404809619238,4.70832600033667,4.6,0.0140384306108147,5.25882202573688,5.03224024052144,0.0140384306108147,0.002,9.81,0.204427493258612,0.171679826267978,0.171679826267978
