"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"144",144,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_35","35","black","Non-Fiber","Black",0,"0","0",0.057,0.346,0.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,280,3.46,346,174.73,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,34.6,346,190.3,174.73,0.000346,0.00028,0.00017473,0.56137156653529,0.000256763844089479,998,1700,0.703406813627255,4.88831362625496,4.6,0.0294573163234367,7.56357377576535,2.72246200293267,0.0294573163234367,0.002,9.81,0.059427266469189,1.23921720085801,1.23921720085801
"145",145,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_36","36","black","Non-Fiber","Black",0,"0","0",0.189,0.776,0.343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,343,7.76,343,175.38,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,77.6,776,426.8,175.38,0.000776,0.000343,0.00017538,0.339939902168532,0.000360063116094177,998,1700,0.703406813627255,6.854942692405,4.6,0.0285732757001464,10.2881826856127,4.05763415163674,0.0285732757001464,0.002,9.81,0.059427266469189,1.2020271753102,1.2020271753102
"146",146,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_37","37","black","Non-Fiber","Black",0,"0","0",0.426,1.541,0.834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,834,15.41,1541,778.205,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,154.1,1541,847.55,778.205,0.001541,0.000834,0.000778205,0.686451205690372,0.00100004812994014,998,1700,0.703406813627255,19.0390859656766,4.6,0.098627576351238,98.6323232905839,0.945885340765184,0.098627576351238,0.002,9.81,0.059427266469189,4.14908770885385,4.14908770885385
"147",147,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_52","52","black","Non-Fiber","Black",0,"0","0",0.238,0.773,0.481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,481,7.73,773,390.365,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,77.3,773,425.15,390.365,0.000773,0.000481,0.000390365,0.640189559050811,0.000525531171241223,998,1700,0.703406813627255,10.0051515995568,4.6,0.0565301024871928,29.7083309704808,1.51304989575609,0.0565301024871928,0.002,9.81,0.059427266469189,2.37812143506978,2.37812143506978
"148",148,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_18","18","black","Non-Fiber","Black",0,"0","0",3.701,2.714,1.996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2714,1996,27.14,2714,1370.57,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,271.4,2714,1492.7,1370.57,0.002714,0.001996,0.00137057,0.588865392003809,0.00195084995181417,998,1700,0.703406813627255,37.1406123632764,4.6,0.15353399432918,299.521785438918,0.761428423762233,0.15353399432918,0.002,9.81,0.059427266469189,6.45890360819398,6.45890360819398
"149",149,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_9","9","black","Non-Fiber","Black",0,"0","0",0.192,0.766,0.488,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,488,7.66,766,386.83,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,76.6,766,421.3,386.83,0.000766,0.000488,0.00038683,0.632697111773004,0.000524875433654438,998,1700,0.703406813627255,9.99266755612734,4.6,0.0560761700928955,29.4330040951886,1.53572647920774,0.0560761700928955,0.002,9.81,0.059427266469189,2.35902530204586,2.35902530204586
"150",150,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_17","17","black","Non-Fiber","Black",0,"0","0",0.258,0.984,0.458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984,458,9.84,458,233.92,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,98.4,984,541.2,233.92,0.000984,0.000458,0.00023392,0.348447270628253,0.000472399370883015,998,1700,0.703406813627255,8.99361937001137,4.6,0.0360367423531104,17.0237344162827,3.34682169766656,0.0360367423531104,0.002,9.81,0.059427266469189,1.51600201785296,1.51600201785296
"151",151,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_20","20","black","Non-Fiber","Black",0,"0","0",0.132,0.56,0.388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,388,5.6,560,282.8,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,56,560,308,282.8,0.00056,0.000388,0.0002828,0.606693760959867,0.000394608454607254,998,1700,0.703406813627255,7.51262270796909,4.6,0.0435241864514554,17.1750119536468,1.9165465698236,0.0435241864514554,0.002,9.81,0.059427266469189,1.83098554911747,1.83098554911747
"152",152,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_34","34","black","Non-Fiber","Black",0,"0","0",1.225,1.745,1.011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745,1011,17.45,1745,881.225,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,174.5,1745,959.75,881.225,0.001745,0.001011,0.000881225,0.663458123398502,0.00115845134671304,998,1700,0.703406813627255,22.0547932812431,4.6,0.108694153503682,125.916888506174,0.902152058198829,0.108694153503682,0.002,9.81,0.059427266469189,4.57257080636698,4.57257080636698
"153",153,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_43","43","black","Non-Fiber","Black",0,"0","0",0.909,1.306,1.035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306,1035,13.06,1306,659.53,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,130.6,1306,718.3,659.53,0.001306,0.001035,0.00065953,0.567273886086561,0.000962437849268488,998,1700,0.703406813627255,18.3230550613004,4.6,0.0853079815258032,82.1036302651299,1.21676771059117,0.0853079815258032,0.002,9.81,0.059427266469189,3.58875591097701,3.58875591097701
"154",154,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_44","44","black","Non-Fiber","Black",0,"0","0",0.207,1.602,0.253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602,253,16.02,253,134.51,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,160.2,1602,881.1,134.51,0.001602,0.000253,0.00013451,0.211282270962857,0.000379180389665114,998,1700,0.703406813627255,7.21890059007959,4.6,0.0223877456729929,8.48899412800891,6.96048423401945,0.0223877456729929,0.002,9.81,0.059427266469189,0.94181286651474,0.94181286651474
"155",155,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_J_4","4","black","Non-Fiber","Black",0,"0","0",0.199,0.679,0.421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679,421,6.79,679,342.895,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,67.9,679,373.45,342.895,0.000679,0.000421,0.000342895,0.641335407188052,0.000461074397588445,998,1700,0.703406813627255,8.77801260703765,4.6,0.0509663781831771,23.4992921180732,1.6331187965161,0.0509663781831771,0.002,9.81,0.059427266469189,2.14406539334942,2.14406539334942
"156",156,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_J_8","8","black","Non-Fiber","Black",0,"0","0",0.103,0.61,0.328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,328,6.1,610,308.05,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61,610,335.5,308.05,0.00061,0.000328,0.00030805,0.688683017636189,0.000395010188275372,998,1700,0.703406813627255,7.52027098170075,4.6,0.0470017575737102,18.5661731084647,1.64510800569868,0.0470017575737102,0.002,9.81,0.059427266469189,1.97728081595672,1.97728081595672
"157",157,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_J_17","17","black","Non-Fiber","Black",0,"0","0",0.395,0.871,0.618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871,618,8.71,871,439.855,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,87.1,871,479.05,439.855,0.000871,0.000618,0.000439855,0.59952350955682,0.000618641031181682,998,1700,0.703406813627255,11.7777929100951,4.6,0.0619227939976601,38.3079811323633,1.48440342712977,0.0619227939976601,0.002,9.81,0.059427266469189,2.60498242964637,2.60498242964637
"158",158,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_3","3","black","Non-Fiber","Black",0,"rubbery texture, made a dent in the sample.","done",0.158,0.69,0.359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,359,6.9,690,348.45,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69,690,379.5,348.45,0.00069,0.000359,0.00034845,0.700113898413743,0.000441937989942604,998,1700,0.703406813627255,8.41369043159875,4.6,0.0519285414464644,22.9491952275017,1.50786826846293,0.0519285414464644,0.002,9.81,0.0874745677325701,1.48410397423231,1.48410397423231
"159",159,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_10","10","black","Non-Fiber","Black",0,"rubbery texture.","done",0.571,1.805,0.543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,543,18.05,543,280.525,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,180.5,1805,992.75,280.525,0.001805,0.000543,0.000280525,0.283356417544128,0.000650253755262155,998,1700,0.703406813627255,12.3796413145448,4.6,0.0411037989910524,26.7278996494726,3.54105977196552,0.0411037989910524,0.002,9.81,0.0874745677325701,1.17473569908674,1.17473569908674
"160",160,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_43","43","black","Non-Fiber","Black",0,"very squishy, bounces back easily","done",0.628,1.383,0.696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,696,13.83,696,354.915,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,138.3,1383,760.65,354.915,0.001383,0.000696,0.000354915,0.361750087419477,0.000699066662028254,998,1700,0.703406813627255,13.3089497151414,4.6,0.050428482099419,35.2528706523924,2.52918800904725,0.050428482099419,0.002,9.81,0.0874745677325701,1.44123267500991,1.44123267500991
"161",161,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_48","48","black","Non-Fiber","Black",0,"squishy, bounces back, shiny","done",0.197,0.649,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,425,6.49,649,327.745,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.9,649,356.95,327.745,0.000649,0.000425,0.000327745,0.624049818901174,0.000448803843240509,998,1700,0.703406813627255,8.54440371154296,4.6,0.0490673548886789,22.0216174516851,1.71508476268223,0.0490673548886789,0.002,9.81,0.0874745677325701,1.40233201948162,1.40233201948162
"162",162,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_21","21","black","Non-Fiber","Black",0,"rubbery texture, bounces back","done",0.438,1.001,0.682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,682,10.01,1001,505.505,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,100.1,1001,550.55,505.505,0.001001,0.000682,0.000505505,0.611809518638583,0.0007014250997322,998,1700,0.703406813627255,13.353850052281,4.6,0.0693059651485286,48.6129435163431,1.34355170906438,0.0693059651485286,0.002,9.81,0.0874745677325701,1.98074614556579,1.98074614556579
"163",163,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_25","25","black","Non-Fiber","Black",0,"rubbery texture.","0",0.329,0.995,0.56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995,560,9.95,995,502.475,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,99.5,995,547.25,502.475,0.000995,0.00056,0.000502475,0.673145435092384,0.00065419696081776,998,1700,0.703406813627255,12.4547127309155,4.6,0.0694141479030608,45.4105245959369,1.24918523796815,0.0694141479030608,0.002,9.81,0.0874745677325701,1.98383798006513,1.98383798006513
"164",164,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_26","26","black","Non-Fiber","Black",0,"rubbery texture.","0",0.374,0.939,0.781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,781,9.39,939,474.195,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93.9,939,516.45,474.195,0.000939,0.000781,0.000474195,0.553730770036323,0.000703219975719642,998,1700,0.703406813627255,13.3880212058481,4.6,0.0654135907505464,46.0001436993339,1.51206177524009,0.0654135907505464,0.002,9.81,0.0874745677325701,1.86950311519489,1.86950311519489
"165",165,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_33","33","black","Non-Fiber","Black",0,"rubbery texture.","done",0.143,0.857,0.291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857,291,8.57,291,149.785,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,85.7,857,471.35,149.785,0.000857,0.000291,0.000149785,0.299937949617781,0.000334282810518566,998,1700,0.703406813627255,6.36413286097733,4.6,0.0249761746702758,8.3491058647824,4.93033596096103,0.0249761746702758,0.002,9.81,0.0874745677325701,0.713812463373174,0.713812463373174
"166",166,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_37","37","black","Non-Fiber","Black",0,"fibers inside of particle","done",0.469,1.002,0.685,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,685,10.02,1002,506.01,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,100.2,1002,551.1,506.01,0.001002,0.000685,0.00050601,0.610773172800786,0.000702919833610686,998,1700,0.703406813627255,13.3823070494558,4.6,0.0693535100428582,48.7499577396429,1.34456939112462,0.0693535100428582,0.002,9.81,0.0874745677325701,1.98210496606533,1.98210496606533
"167",167,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_38","38","black","Non-Fiber","Black",0,"rubbery texture.","done",0.63,1.204,0.918,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204,918,12.04,1204,608.02,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,120.4,1204,662.2,608.02,0.001204,0.000918,0.00060802,0.578340067015479,0.000875915767843834,998,1700,0.703406813627255,16.6758329958266,4.6,0.080037899056864,70.1064578090003,1.25801349204256,0.080037899056864,0.002,9.81,0.0874745677325701,2.28746197699308,2.28746197699308
"168",168,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_42","42","black","Non-Fiber","Black",0,"rubbery texture.","done",0.128,0.54,0.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,322,5.4,540,272.7,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,54,540,297,272.7,0.00054,0.000322,0.0002727,0.653973758662099,0.000361946951517535,998,1700,0.703406813627255,6.89080747080587,4.6,0.042488164308349,15.3784615469831,1.84468961224581,0.042488164308349,0.002,9.81,0.0874745677325701,1.2143004935516,1.2143004935516
"169",169,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_44","44","black","Non-Fiber","Black",0,"rubbery texture.","done",0.262,1.008,0.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,440,10.08,440,225.04,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,100.8,1008,554.4,225.04,0.001008,0.00044,0.00022504,0.337911611008348,0.000463864328150021,998,1700,0.703406813627255,8.83112777840775,4.6,0.0348666711548891,16.1734049900904,3.51062401458368,0.0348666711548891,0.002,9.81,0.0874745677325701,0.996480235875087,0.996480235875087
"170",170,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_D_2","2","black","Non-Fiber","Black",0,"rubbery texture.","done",0.296,0.733,0.574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,574,7.33,733,370.165,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,73.3,733,403.15,370.165,0.000733,0.000574,0.000370165,0.57067312324031,0.00053802659039262,998,1700,0.703406813627255,10.2430415093303,4.6,0.0537639637445561,28.9264420994759,1.71251938273667,0.0537639637445561,0.002,9.81,0.0874745677325701,1.53655985785848,1.53655985785848
"171",171,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_A_13","13","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.107,0.693,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,300,6.93,300,153.465,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.3,693,381.15,153.465,0.000693,3e-04,0.000153465,0.33657518955667,0.000317166963496834,998,1700,0.703406813627255,6.03827846150795,4.6,0.0256622925120321,8.13923139240875,4.43109802086745,0.0256622925120321,0.002,9.81,0.204427493258612,0.313831228165184,0.313831228165184
"172",172,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_A_20","20","black","Non-Fiber","Black",0,"rubbery texture.","done",0.923,1.613,0.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,990,16.13,1613,814.565,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,161.3,1613,887.15,814.565,0.001613,0.00099,0.000814565,0.644600984557834,0.00109160396002987,998,1700,0.703406813627255,20.7821413922606,4.6,0.101869106458102,111.200720014369,0.967819623877488,0.101869106458102,0.002,9.81,0.204427493258612,1.24578530062529,1.24578530062529
"173",173,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_A_29","29","black","Non-Fiber","Black",0,"rubbery texture.","done",0.114,0.695,0.288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,288,6.95,288,147.475,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.5,695,382.25,147.475,0.000695,0.000288,0.000147475,0.329632298422453,0.000309052242400148,998,1700,0.703406813627255,5.88378902452801,4.6,0.0248232825425665,7.67169113351262,4.61453339044859,0.0248232825425665,0.002,9.81,0.204427493258612,0.303570744654728,0.303570744654728
"174",174,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_A_38","38","black","Non-Fiber","Black",0,"rubbery texture.","done",0.181,0.884,0.339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884,339,8.84,339,173.92,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,88.4,884,486.2,173.92,0.000884,0.000339,0.00017392,0.317704630851354,0.000373537175019131,998,1700,0.703406813627255,7.11146411222321,4.6,0.0282551116099997,10.5543345706496,4.30481101745237,0.0282551116099997,0.002,9.81,0.204427493258612,0.345539525525749,0.345539525525749
"175",175,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_A_42","42","black","Non-Fiber","Black",0,"rubbery texture, but tears easily.","0",0.1,0.666,0.291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,291,6.66,291,148.83,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,66.6,666,366.3,148.83,0.000666,0.000291,0.00014883,0.338070186099099,0.000306680314512857,998,1700,0.703406813627255,5.83863185898917,4.6,0.0250477476748452,7.68165113476022,4.49741387601409,0.0250477476748452,0.002,9.81,0.204427493258612,0.306315790449458,0.306315790449458
"176",176,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_A_44","44","black","Non-Fiber","Black",0,"rubbery texture.","done",1.04,1.983,0.811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,811,19.83,811,415.415,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,198.3,1983,1090.65,415.415,0.001983,0.000811,0.000415415,0.327574728682078,0.000874195528744002,998,1700,0.703406813627255,16.6430827919887,4.6,0.0568183914802062,49.6703837824225,2.49140898410635,0.0568183914802062,0.002,9.81,0.204427493258612,0.694847725402665,0.694847725402665
"177",177,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_B_3","3","black","Non-Fiber","Black",0,"rubbery texture.","done",0.107,0.81,0.422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,422,8.1,810,409.05,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,81,810,445.5,409.05,0.00081,0.000422,0.00040905,0.699644882840794,0.000519028599446421,998,1700,0.703406813627255,9.88135453450291,4.6,0.059033082952033,30.6398583655981,1.37029689875877,0.059033082952033,0.002,9.81,0.204427493258612,0.721931796098395,0.721931796098395
"178",178,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_B_4","4","black","Non-Fiber","Black",0,"rubbery texture.","done",0.121,0.522,0.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,428,5.22,522,263.61,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52.2,522,287.1,263.61,0.000522,0.000428,0.00026361,0.557705265845143,0.000389067885227826,998,1700,0.703406813627255,7.40714040811215,4.6,0.0409146641535877,15.9185818570431,2.13836441163821,0.0409146641535877,0.002,9.81,0.204427493258612,0.500356672938169,0.500356672938169
"179",179,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_B_34","34","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",2.246,2.175,1.535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2175,1535,21.75,2175,1098.375,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,217.5,2175,1196.25,1098.375,0.002175,0.001535,0.001098375,0.601127808118882,0.00154207711991343,998,1700,0.703406813627255,29.3583258372697,4.6,0.12878960232284,198.6034990248,0.855379433446293,0.12878960232284,0.002,9.81,0.204427493258612,1.57500344339587,1.57500344339587
