"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"20",20,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_9",9,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.187",0.852,0.444,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852,444,8.52,852,430.26,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,85.2,852,468.6,430.26,0.000852,0.000444,0.00043026,0.699551497244697,0.000545989778820856,998,1200,0.202404809619238,6.86248051642911,4.6,0.0291114484733851,15.8945533131383,1.70563247035269,0.0291114484733851,5e-04,9.81,0.0346659054403603,2.09942940358711,2.09942940358711
"21",21,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_20",20,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.17",0.795,0.385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,385,7.95,385,196.475,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.5,795,437.25,196.475,0.000795,0.000385,0.000196475,0.355134912063796,0.000391782516858776,998,1200,0.202404809619238,4.92426780301149,4.6,0.0148626569212478,5.82292913581498,4.6954878172218,0.0148626569212478,5e-04,9.81,0.0346659054403603,1.07184975644281,1.07184975644281
"22",22,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_28",28,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.104",0.439,0.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,380,4.39,439,221.695,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,43.9,439,241.45,221.695,0.000439,0.00038,0.000221695,0.542790002525936,0.000333171623484683,998,1200,0.202404809619238,4.18759446326719,4.6,0.0168398375821136,5.61055602645118,3.11043249417432,0.0168398375821136,5e-04,9.81,0.0346659054403603,1.21443803127291,1.21443803127291
"23",23,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_31",31,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.135",2.845,0.579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2845,579,28.45,579,303.725,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,284.5,2845,1564.75,303.725,0.002845,0.000579,0.000303725,0.236646520632563,0.000793865858980214,998,1200,0.202404809619238,9.97800545218169,4.6,0.0204966159924302,16.2715636610182,5.00277957408184,0.0204966159924302,5e-04,9.81,0.0346659054403603,1.47815380357603,1.47815380357603
"24",24,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_14",14,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.224",0.79,0.595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,595,7.9,790,398.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79,790,434.5,398.95,0.00079,0.000595,0.00039895,0.581897432412912,0.000572384030971409,998,1200,0.202404809619238,7.1942267288217,4.6,0.0270696264077376,15.494221880151,2.06800486863882,0.0270696264077376,5e-04,9.81,0.0370594117600374,1.82609660556781,1.82609660556781
"25",25,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_20",20,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.101",0.61,0.274,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,274,6.1,274,140.05,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61,610,335.5,140.05,0.00061,0.000274,0.00014005,0.34256494114477,0.000286058267261761,998,1200,0.202404809619238,3.59543229891013,4.6,0.0113092483681005,3.23510399221173,5.92127991629477,0.0113092483681005,5e-04,9.81,0.0370594117600374,0.762913375509625,0.762913375509625
"26",26,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_23",23,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.09",0.584,0.311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584,311,5.84,584,294.92,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58.4,584,321.2,294.92,0.000584,0.000311,0.00029492,0.692018344458819,0.000376957585586397,998,1200,0.202404809619238,4.73793500712324,4.6,0.0215044799561051,8.10627684354444,2.15805828700294,0.0215044799561051,5e-04,9.81,0.0370594117600374,1.45067601823717,1.45067601823717
"27",27,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_24",24,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.071",0.422,0.284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422,284,4.22,422,213.11,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,42.2,422,232.1,213.11,0.000422,0.000284,0.00021311,0.615585573735731,0.000294495190584463,998,1200,0.202404809619238,3.70147498352904,4.6,0.0164535651792771,4.8454958132651,2.8799619302255,0.0164535651792771,5e-04,9.81,0.0370594117600374,1.1099451123115,1.1099451123115
"28",28,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_25",25,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.112",0.651,0.448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,448,6.51,651,328.755,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65.1,651,358.05,328.755,0.000651,0.000448,0.000328755,0.60875545428768,0.000457696006454716,998,1200,0.202404809619238,5.75272660511373,4.6,0.0232568990718153,10.6445898276902,2.24027885042893,0.0232568990718153,5e-04,9.81,0.0370594117600374,1.56889289166309,1.56889289166309
"29",29,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_27",27,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.172",0.686,0.477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,477,6.86,686,346.43,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,68.6,686,377.3,346.43,0.000686,0.000477,0.00034643,0.605611685510472,0.000483970989342137,998,1200,0.202404809619238,6.08297373633996,4.6,0.0242435604808156,11.7331799510763,2.17999299346678,0.0242435604808156,5e-04,9.81,0.0370594117600374,1.63545232704951,1.63545232704951
"30",30,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_30",30,"black","Non-Fiber","Black",0,"rubbery texture, tears apart easily.","done","0.079",0.781,0.191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,191,7.81,191,99.405,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,78.1,781,429.55,99.405,0.000781,0.000191,9.9405e-05,0.257374804111788,0.000245676835964727,998,1200,0.202404809619238,3.08788289734462,4.6,0.00843442296727665,2.07214234778875,9.1428591682688,0.00843442296727665,5e-04,9.81,0.0370594117600374,0.568979819613044,0.568979819613044
"31",31,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_33",33,"black","Non-Fiber","Black",0,"rubbery texture, tears apart easily.","done","0.121",0.592,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,430,5.92,592,298.96,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.2,592,325.6,298.96,0.000592,0.00043,0.00029896,0.592540450979097,0.000423774105374513,998,1200,0.202404809619238,5.32636626967692,4.6,0.021516058937372,9.11794862737012,2.42346938278028,0.021516058937372,5e-04,9.81,0.0370594117600374,1.45145712759084,1.45145712759084
"32",32,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_B_1",1,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.091",0.484,0.323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,323,4.84,484,244.42,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,48.4,484,266.2,244.42,0.000484,0.000323,0.00024442,0.618176936206944,0.000336817675710363,998,1200,0.202404809619238,4.23342125953917,4.6,0.0183657204194464,6.1858992644243,2.64367162169488,0.0183657204194464,5e-04,9.81,0.0370594117600374,1.23893766436215,1.23893766436215
"33",33,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_B_36",36,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.12",0.557,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,387,5.57,557,281.285,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.7,557,306.35,281.285,0.000557,0.000387,0.000281285,0.60584774142363,0.000392859787889598,998,1200,0.202404809619238,4.93780789432217,4.6,0.0205226079443837,8.06250740397197,2.46945463680404,0.0205226079443837,5e-04,9.81,0.0370594117600374,1.38443967198327,1.38443967198327
