"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"718",718,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_D_16","16","black","Non-Fiber","Black",0,"broken down into pieces.","done",0.1,0.834,0.345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,345,8.34,345,176.67,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83.4,834,458.7,176.67,0.000834,0.000345,0.00017667,0.329359531469273,0.000370438387368107,998,1450,0.452905811623247,6.08987369264541,4.6,0.022022750535825,8.15807219390113,4.52468660398815,0.022022750535825,0.002,9.81,0.144212343438417,0.381776448720378,0.381776448720378
"719",719,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_D_23","23","black","Non-Fiber","Black",0,"broken down into pieces.","done",0.025,0.556,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,167,5.56,167,86.28,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.6,556,305.8,86.28,0.000556,0.000167,8.628e-05,0.283148656345899,0.000200093877261738,998,1450,0.452905811623247,3.28947128793323,4.6,0.0122883160443365,2.45881680232891,7.84991026581192,0.0122883160443365,0.002,9.81,0.144212343438417,0.213024692466494,0.213024692466494
"720",720,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_D_66","66","black","Non-Fiber","Black",0,"rubbery texture, could make dents.","0",0.301,0.981,0.536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981,536,9.81,981,495.405,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,98.1,981,539.55,495.405,0.000981,0.000536,0.000495405,0.683193124342783,0.000638652663182098,998,1450,0.452905811623247,10.4992198024708,4.6,0.0527514624032103,33.6898619505606,1.35960063044292,0.0527514624032103,0.002,9.81,0.144212343438417,0.914475507877324,0.914475507877324
"721",721,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_D_84","84","black","Non-Fiber","Black",0,"could make dents, rubbery texture, tears apart easily, squishy","done",0.619,1.248,0.839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,839,12.48,1248,630.24,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,124.8,1248,686.4,630.24,0.001248,0.000839,0.00063024,0.615910616860807,0.000870617721900553,998,1450,0.452905811623247,14.3126418366693,4.6,0.0635139680846368,55.296386202711,1.27851152647421,0.0635139680846368,0.002,9.81,0.144212343438417,1.10104944157847,1.10104944157847
"722",722,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_E_24","24","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0",0.095,0.818,0.197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,197,8.18,197,102.59,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,81.8,818,449.9,102.59,0.000818,0.000197,0.00010259,0.255561403712453,0.000254746476927975,998,1450,0.452905811623247,4.18794034592361,4.6,0.0140178154443778,3.5709890986818,7.68003410021163,0.0140178154443778,0.002,9.81,0.144212343438417,0.243006512309465,0.243006512309465
"723",723,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_E_51","51","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0",0.128,0.577,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,330,5.77,577,291.385,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57.7,577,317.35,291.385,0.000577,0.00033,0.000291385,0.667762943330078,0.000381404355393054,998,1450,0.452905811623247,6.27015025810609,4.6,0.0344491520972397,13.139056649485,1.90390034073859,0.0344491520972397,0.002,9.81,0.144212343438417,0.597194929294497,0.597194929294497
"724",724,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_E_72","72","black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0",0.147,0.805,0.368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,368,8.05,368,188.025,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,80.5,805,442.75,188.025,0.000805,0.000368,0.000188025,0.345456801620281,0.00038190302537357,998,1450,0.452905811623247,6.27834821301361,4.6,0.0232217720390817,8.86846499626069,4.19544489747953,0.0232217720390817,0.002,9.81,0.144212343438417,0.402562143527576,0.402562143527576
"725",725,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_E_104","104","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0",0.032,0.373,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,125,3.73,125,64.365,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,37.3,373,205.15,64.365,0.000373,0.000125,6.4365e-05,0.298085157057356,0.000144241270633668,998,1450,0.452905811623247,2.37127454761549,4.6,0.00975376913572805,1.40689605360487,8.98173491133113,0.00975376913572805,0.002,9.81,0.144212343438417,0.169086932906911,0.169086932906911
"726",726,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_G_10","10","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0",0.099,0.565,0.352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,352,5.65,565,285.325,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,56.5,565,310.75,285.325,0.000565,0.000352,0.000285325,0.639800050885928,0.000384276340078295,998,1450,0.452905811623247,6.3173646521234,4.6,0.0337783248815109,12.9802110594426,1.99518451895065,0.0337783248815109,0.002,9.81,0.144212343438417,0.585565771905218,0.585565771905218
"727",727,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_G_12","12","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0",0.204,1.1,0.371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,371,11,371,191,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,110,1100,605,191,0.0011,0.000371,0.000191,0.298985460862899,0.000427169255024356,998,1450,0.452905811623247,7.02250872800266,4.6,0.0232898483926151,9.94870718750358,4.66532928167769,0.0232898483926151,0.002,9.81,0.144212343438417,0.403742284421037,0.403742284421037
