"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"728","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_A_59",59,"black","Non-Fiber","Black",0,"0","done","0.143",0.678,0.359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,359,6.78,678,342.39,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,67.8,678,372.9,342.39,0.000678,0.000359,0.00034239,0.693999249435668,0.000436799103304423,998,1290,0.292585170340681,6.20757788605641,4.6,0.030233196769557,13.2058332389687,1.82883132136395,0.030233196769557,0.001,9.81,0.0485221598859737,1.55770048368645,1.55770048368645
"729","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_A_69",69,"black","Non-Fiber","Black",0,"0","done","0.166",0.553,0.439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,439,5.53,553,279.265,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.3,553,304.15,279.265,0.000553,0.000439,0.000279265,0.566789353148791,0.000407757589916865,998,1290,0.292585170340681,5.79485392458671,4.6,0.0253406606322468,10.3328467063061,2.43011173285618,0.0253406606322468,0.001,9.81,0.0485221598859737,1.30562307468366,1.30562307468366
"730","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_B_14",14,"black","Non-Fiber","Black",0,"0","done","0.107",0.912,0.246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,246,9.12,246,127.56,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,91.2,912,501.6,127.56,0.000912,0.000246,0.00012756,0.269308175615121,0.000305877936705703,998,1290,0.292585170340681,4.34698950012166,4.6,0.0128834306477654,3.94075718422951,7.05253350726507,0.0128834306477654,0.001,9.81,0.0485221598859737,0.663791073915572,0.663791073915572
"731","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_B_20",20,"black","Non-Fiber","Black",0,"0","done","0.09",0.798,0.397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,397,7.98,397,202.49,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.8,798,438.9,202.49,0.000798,0.000397,0.00020249,0.359755035368692,0.000400312353815912,998,1290,0.292585170340681,5.68904582510319,4.6,0.0190093209245974,7.60966600376764,4.23960935267645,0.0190093209245974,0.001,9.81,0.0485221598859737,0.979414404123237,0.979414404123237
"732","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_B_28",28,"black","Non-Fiber","Black",0,"0","done","0.138",0.638,0.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,333,6.38,638,322.19,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.8,638,350.9,322.19,0.000638,0.000333,0.00032219,0.699003903033779,0.000409065000559062,998,1290,0.292585170340681,5.81343421316583,4.6,0.0288114355940801,11.7857499173998,1.88591702088651,0.0288114355940801,0.001,9.81,0.0485221598859737,1.48444729489508,1.48444729489508
"733","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_B_37",37,"black","Non-Fiber","Black",0,"0","done","0.052",0.421,0.269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,269,4.21,421,212.605,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,42.1,421,231.55,212.605,0.000421,0.000269,0.000212605,0.631766053001352,0.000288759279780225,998,1290,0.292585170340681,4.10370741605675,4.6,0.0205213445054378,5.9257286595121,2.62412417130908,0.0205213445054378,0.001,9.81,0.0485221598859737,1.05731816935101,1.05731816935101
"734","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_B_39",39,"black","Non-Fiber","Black",0,"0","done","0.123",0.642,0.353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,353,6.42,642,324.21,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.2,642,353.1,324.21,0.000642,0.000353,0.00032421,0.681038304946596,0.000418837327578777,998,1290,0.292585170340681,5.95231380482244,4.6,0.0289056345225229,12.1067587153823,1.91840553838879,0.0289056345225229,0.001,9.81,0.0485221598859737,1.48930069222241,1.48930069222241
"735","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_4",4,"black","Non-Fiber","Black",0,"0","done","0.081",0.471,0.292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,292,4.71,471,237.855,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,47.1,471,259.05,237.855,0.000471,0.000292,0.000237855,0.641372605037938,0.000319819800432431,998,1290,0.292585170340681,4.54512453360897,4.6,0.0224715899553103,7.18685941490675,2.42380568024387,0.0224715899553103,0.001,9.81,0.0485221598859737,1.15780037451538,1.15780037451538
"736","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_8",8,"black","Non-Fiber","Black",0,"0","done","0.068",0.606,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,190,6.06,190,98.03,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,60.6,606,333.3,98.03,0.000606,0.00019,9.803e-05,0.288898901219672,0.000224316769887395,998,1290,0.292585170340681,3.18788159062252,4.6,0.0104852842340618,2.35202509073596,7.80838792509522,0.0104852842340618,0.001,9.81,0.0485221598859737,0.540231734258224,0.540231734258224
"737","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_17",17,"black","Non-Fiber","Black",0,"0","done","0.321",0.984,0.511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984,511,9.84,984,496.92,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,98.4,984,541.2,496.92,0.000984,0.000511,0.00049692,0.700774801841706,0.000629845684955786,998,1290,0.292585170340681,8.95106266469297,4.6,0.0407546992606734,25.6691714710059,1.45123861961229,0.0407546992606734,0.001,9.81,0.0485221598859737,2.09979828579593,2.09979828579593
"738","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_18",18,"black","Non-Fiber","Black",0,"very squishy","done","0.961",1.476,1.042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476,1042,14.76,1476,745.38,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,147.6,1476,811.8,745.38,0.001476,0.001042,0.00074538,0.601036293180179,0.00104659166250818,998,1290,0.292585170340681,14.8736552130441,4.6,0.0557963146405723,58.3959577015061,1.286548893348,0.0557963146405723,0.001,9.81,0.0485221598859737,2.87478518947284,2.87478518947284
"739","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_19",19,"black","Non-Fiber","Black",0,"0","done","0.085",0.478,0.332,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,332,4.78,478,241.39,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,47.8,478,262.9,241.39,0.000478,0.000332,0.00024139,0.605949295067476,0.000337102327961374,998,1290,0.292585170340681,4.79073546754227,4.6,0.0226524119902236,7.63618081584451,2.51415994097579,0.0226524119902236,0.001,9.81,0.0485221598859737,1.16711684122555,1.16711684122555
"740","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_20",20,"black","Non-Fiber","Black",0,"0","done","0.176",0.79,0.431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,431,7.9,790,398.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79,790,434.5,398.95,0.00079,0.000431,0.00039895,0.683701115822742,0.000514052659419353,998,1290,0.292585170340681,7.30546811277703,4.6,0.0341325819096454,17.5459445035021,1.68861009872626,0.0341325819096454,0.001,9.81,0.0485221598859737,1.7586079221255,1.7586079221255
"741","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_21",21,"black","Non-Fiber","Black",0,"0","done","0.137",0.65,0.349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,349,6.5,650,328.25,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65,650,357.5,328.25,0.00065,0.000349,0.00032825,0.689184248490026,0.000420708389751151,998,1290,0.292585170340681,5.97890443670973,4.6,0.0292165831095701,12.2916616340579,1.88617671698623,0.0292165831095701,0.001,9.81,0.0485221598859737,1.50532164985177,1.50532164985177
"742","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_22",22,"black","Non-Fiber","Black",0,"0","done","0.078",0.998,0.377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,377,9.98,377,193.49,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,99.8,998,548.9,193.49,0.000998,0.000377,0.00019349,0.315444223479942,0.00041755158704231,998,1290,0.292585170340681,5.93404148131949,4.6,0.0181704188294254,7.58708721945005,4.83994377988206,0.0181704188294254,0.001,9.81,0.0485221598859737,0.936191776712206,0.936191776712206
"743","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_32",32,"black","Non-Fiber","Black",0,"very squishy","done","0.433",1.262,0.594,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262,594,12.62,594,303.31,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,126.2,1262,694.1,303.31,0.001262,0.000594,0.00030331,0.350319110210829,0.00061034797728789,998,1290,0.292585170340681,8.6739706605373,4.6,0.0262170356629595,16.0015146873718,3.39836790983352,0.0262170356629595,0.001,9.81,0.0485221598859737,1.35077641455827,1.35077641455827
"744","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_33",33,"black","Non-Fiber","Black",0,"0","done","0.098",0.547,0.293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,293,5.47,547,276.235,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,54.7,547,300.85,276.235,0.000547,0.000293,0.000276235,0.690003400595073,0.000353762029742365,998,1290,0.292585170340681,5.02749510276501,4.6,0.0254520631412869,9.00397351799247,2.08989894758865,0.0254520631412869,0.001,9.81,0.0485221598859737,1.3113628495258,1.3113628495258
"745","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_34",34,"black","Non-Fiber","Black",0,"0","done","0.369",0.939,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,600,9.39,939,474.195,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93.9,939,516.45,474.195,0.000939,6e-04,0.000474195,0.631754798161439,0.000644057444273394,998,1290,0.292585170340681,9.15303332396069,4.6,0.0389863064814859,25.109420914125,1.62166249752147,0.0389863064814859,0.001,9.81,0.0485221598859737,2.00868564863472,2.00868564863472
"746","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_36",36,"black","Non-Fiber","Black",0,"0","done","0.361",1.471,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1471,530,14.71,530,272.355,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,147.1,1471,809.05,272.355,0.001471,0.00053,0.000272355,0.308454479387665,0.000596588162240322,998,1290,0.292585170340681,8.47842281495031,4.6,0.0238505080110527,14.228930742812,4.01364925890006,0.0238505080110527,0.001,9.81,0.0485221598859737,1.22884616364466,1.22884616364466
"747","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_37",37,"black","Non-Fiber","Black",0,"0","done","0.114",0.493,0.373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,373,4.93,493,248.965,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,49.3,493,271.15,248.965,0.000493,0.000373,0.000248965,0.580577795310419,0.000357737677240729,998,1290,0.292585170340681,5.08399508480916,4.6,0.0231532136351075,8.28277686648175,2.55388994895671,0.0231532136351075,0.001,9.81,0.0485221598859737,1.19291956961094,1.19291956961094
"748","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_38",38,"black","Non-Fiber","Black",0,"0","done","0.142",0.575,0.384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,384,5.75,575,290.375,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57.5,575,316.25,290.375,0.000575,0.000384,0.000290375,0.617959037797679,0.000400239023807266,998,1290,0.292585170340681,5.68800369443806,4.6,0.0262950885174961,10.5243205591683,2.21528807932145,0.0262950885174961,0.001,9.81,0.0485221598859737,1.35479792013016,1.35479792013016
"749","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_40",40,"black","Non-Fiber","Black",0,"0","done","0.164",0.751,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,419,7.51,751,379.255,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75.1,751,413.05,379.255,0.000751,0.000419,0.000379255,0.676089724101616,0.000492336187587295,998,1290,0.292585170340681,6.99684410396377,4.6,0.0327533169189609,16.1256431827197,1.7563506979928,0.0327533169189609,0.001,9.81,0.0485221598859737,1.68754425791899,1.68754425791899
"750","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_8",8,"black","Non-Fiber","Black",0,"0","done","0.234",0.757,0.543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,543,7.57,757,382.285,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75.7,757,416.35,382.285,0.000757,0.000543,0.000382285,0.596265117409539,0.0005396278088409,998,1290,0.292585170340681,7.66892978378494,4.6,0.0326875506598881,17.6391113389713,1.93281202005228,0.0326875506598881,0.001,9.81,0.0485221598859737,1.68415579277093,1.68415579277093
"751","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_10",10,"black","Non-Fiber","Black",0,"very squishy","done","0.475",1.242,0.616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242,616,12.42,616,314.21,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,124.2,1242,683.1,314.21,0.001242,0.000616,0.00031421,0.359226898520035,0.000621785757902487,998,1290,0.292585170340681,8.83651887428502,4.6,0.02701327283995,16.796468326215,3.26096707761013,0.02701327283995,0.001,9.81,0.0485221598859737,1.39180082375922,1.39180082375922
"752","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_17",17,"black","Non-Fiber","Black",0,"very squishy","done","0.332",0.879,0.613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,613,8.79,879,443.895,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,87.9,879,483.45,443.895,0.000879,0.000613,0.000443895,0.604721735044505,0.000620740193972788,998,1290,0.292585170340681,8.82165982471427,4.6,0.0368726644112776,22.88834485895,1.74727345961155,0.0368726644112776,0.001,9.81,0.0485221598859737,1.89978478379403,1.89978478379403
"753","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_30",30,"black","Non-Fiber","Black",0,"0","done","0.107",0.514,0.319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,319,5.14,514,259.57,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,51.4,514,282.7,259.57,0.000514,0.000319,0.00025957,0.641028880065766,0.000349142539455574,998,1290,0.292585170340681,4.96184513798212,4.6,0.0240975034112145,8.41346353553081,2.30101113178734,0.0240975034112145,0.001,9.81,0.0485221598859737,1.2415720707736,1.2415720707736
"754","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_32",32,"black","Non-Fiber","Black",0,"0","done","0.101",0.462,0.392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,392,4.62,462,233.31,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,46.2,462,254.1,233.31,0.000462,0.000392,0.00023331,0.548238249825228,0.000348300260079341,998,1290,0.292585170340681,4.94987507030058,4.6,0.0218971663715385,7.62678874220746,2.77995660542495,0.0218971663715385,0.001,9.81,0.0485221598859737,1.1282044339636,1.1282044339636
"755","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_40",40,"black","Non-Fiber","Black",0,"0","done","0.129",0.663,0.336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,336,6.63,663,334.815,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,66.3,663,364.65,334.815,0.000663,0.000336,0.000334815,0.709379287274647,0.000420939070214033,998,1290,0.292585170340681,5.98218275603158,4.6,0.0297403292208205,12.5188665300714,1.82132625452735,0.0297403292208205,0.001,9.81,0.0485221598859737,1.5323065425524,1.5323065425524
"756","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_43",43,"black","Non-Fiber","Black",0,"0","done","0.17",0.8,0.369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,369,8,369,188.5,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,80,800,440,188.5,8e-04,0.000369,0.0001885,0.346939044418476,0.000381776538439118,998,1290,0.292585170340681,5.42562376960318,4.6,0.0179078140095801,6.83678324358903,4.55600445145367,0.0179078140095801,0.001,9.81,0.0485221598859737,0.922661627783222,0.922661627783222
"757","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_56",56,"black","Non-Fiber","Black",0,"0","done","0.347",1.469,0.349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1469,349,14.69,349,181.845,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,146.9,1469,807.95,181.845,0.001469,0.000349,0.000181845,0.253967271323871,0.000453436206950364,998,1290,0.292585170340681,6.44401636749852,4.6,0.017042091310037,7.72750124212492,5.97489770240504,0.017042091310037,0.001,9.81,0.0485221598859737,0.878057126377184,0.878057126377184
"758","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_1",1,"black","Non-Fiber","Black",0,"0","done","0.138",0.532,0.427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,427,5.32,532,268.66,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53.2,532,292.6,268.66,0.000532,0.000427,0.00026866,0.563680818880482,0.000393713982944236,998,1290,0.292585170340681,5.59527296522974,4.6,0.0245588431328639,9.66915994634252,2.49818780028752,0.0245588431328639,0.001,9.81,0.0485221598859737,1.26534160837938,1.26534160837938
"759","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_5",5,"black","Non-Fiber","Black",0,"0","done","0.364",1.167,0.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167,757,11.67,1167,589.335,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,116.7,1167,641.85,589.335,0.001167,0.000757,0.000589335,0.627016351161207,0.000804469635794934,998,1290,0.292585170340681,11.4327339121942,4.6,0.0463679958315618,37.3016447191575,1.43196716996753,0.0463679958315618,0.001,9.81,0.0485221598859737,2.38901132701665,2.38901132701665
"760","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_8",8,"black","Non-Fiber","Black",0,"0","done","0.229",0.893,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893,500,8.93,893,450.965,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,89.3,893,491.15,450.965,0.000893,5e-04,0.000450965,0.67488862044044,0.00058612210420563,998,1290,0.292585170340681,8.32968425317479,4.6,0.0376160356136038,22.0475899457193,1.58526586539023,0.0376160356136038,0.001,9.81,0.0485221598859737,1.93808538727464,1.93808538727464
"761","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_12",12,"black","Non-Fiber","Black",0,"0","done","0.224",1.375,0.324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375,324,13.75,324,168.875,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,137.5,1375,756.25,168.875,0.001375,0.000324,0.000168875,0.253012226163289,0.000422154111595939,998,1290,0.292585170340681,5.99945033729699,4.6,0.0160585010015439,6.77916222386927,6.26499994245017,0.0160585010015439,0.001,9.81,0.0485221598859737,0.827379749751511,0.827379749751511
"762","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_26",26,"black","Non-Fiber","Black",0,"0","done","0.126",0.599,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599,344,5.99,599,302.495,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.9,599,329.45,302.495,0.000599,0.000344,0.000302495,0.666385545136929,0.000396492054308539,998,1290,0.292585170340681,5.6347535736753,4.6,0.0273065108828243,10.8268145959295,2.0349892534503,0.0273065108828243,0.001,9.81,0.0485221598859737,1.40690928366514,1.40690928366514
"763","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_27",27,"black","Non-Fiber","Black",0,"0","done","0.085",0.696,0.175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,175,6.96,175,90.98,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.6,696,382.8,90.98,0.000696,0.000175,9.098e-05,0.260688749227364,0.000222945001753306,998,1290,0.292585170340681,3.16838668445273,4.6,0.00981013186034627,2.18711986480506,8.86559942525236,0.00981013186034627,0.001,9.81,0.0485221598859737,0.505445959299829,0.505445959299829
