"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"1",1,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_A_13",13,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.498",1.178,0.57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178,570,11.78,570,290.89,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,117.8,1178,647.9,290.89,0.001178,0.00057,0.00029089,0.354992124704409,0.000580207020233147,998,1450,0.452905811623247,9.53839447879595,4.6,0.0329833105806251,19.1371483494089,3.15944011698063,0.0329833105806251,0.002,9.81,0.0693318108807205,1.18932818000997,1.18932818000997
"2",2,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_A_23",23,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.901",1.405,0.947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,947,14.05,1405,709.525,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,140.5,1405,772.75,709.525,0.001405,0.000947,0.000709525,0.615112497330123,0.000980990199309239,998,1450,0.452905811623247,16.1271256198937,4.6,0.0698234164467146,68.4960872165146,1.19200510717969,0.0698234164467146,0.002,9.81,0.0693318108807205,2.51772655148298,2.51772655148298
"3",3,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_A_38",38,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.204",0.826,0.458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,458,8.26,826,417.13,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82.6,826,454.3,417.13,0.000826,0.000458,0.00041713,0.678185754075215,0.000540387942584029,998,1450,0.452905811623247,8.88378318118277,4.6,0.0459483951774999,24.8299587350071,1.51628414106189,0.0459483951774999,0.002,9.81,0.0693318108807205,1.65682947675167,1.65682947675167
"4",4,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_A_39",39,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.204",0.874,0.468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,874,468,8.74,874,441.37,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,87.4,874,480.7,441.37,0.000874,0.000468,0.00044137,0.690119291682342,0.000565179887732961,998,1450,0.452905811623247,9.29135383179669,4.6,0.0481282964296893,27.2011451729105,1.44544428848451,0.0481282964296893,0.002,9.81,0.0693318108807205,1.73543341138492,1.73543341138492
"5",5,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_6",6,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.096",0.572,0.374,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,374,5.72,572,288.86,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57.2,572,314.6,288.86,0.000572,0.000374,0.00028886,0.624530411824851,0.000395352976326789,998,1450,0.452905811623247,6.4994605633273,4.6,0.0340578159834767,13.4648589162576,2.01914292184988,0.0340578159834767,0.002,9.81,0.0693318108807205,1.22807321598992,1.22807321598992
"6",6,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_8",8,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, breaks apart easily.","done","0.093",0.568,0.231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,231,5.68,231,118.34,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,56.8,568,312.4,118.34,0.000568,0.000231,0.00011834,0.326701709626288,0.000249477065427074,998,1450,0.452905811623247,4.10131311837559,4.6,0.0159739373002249,3.98513100097619,5.79191678432982,0.0159739373002249,0.002,9.81,0.0693318108807205,0.575995964093116,0.575995964093116
"7",7,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_11",11,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.236",0.94,0.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,370,9.4,370,189.7,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,94,940,517,189.7,0.00094,0.00037,0.0001897,0.321664062078222,0.000404078400299461,998,1450,0.452905811623247,6.64290339139348,4.6,0.0232761240906673,9.40537898772857,4.418348274639,0.0232761240906673,0.002,9.81,0.0693318108807205,0.839301750343427,0.839301750343427
"8",8,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_12",12,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.461",1.138,0.615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138,615,11.38,1138,574.69,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,113.8,1138,625.9,574.69,0.001138,0.000615,0.00057469,0.686949720648598,0.000738159714002767,998,1450,0.452905811623247,12.1350798852526,4.6,0.0594253669139899,43.8654118457403,1.2382896216921,0.0594253669139899,0.002,9.81,0.0693318108807205,2.1427886477762,2.1427886477762
"9",9,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_14",14,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","3.857",2.92,1.838,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2920,1838,29.2,2920,1474.6,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,292,2920,1606,1474.6,0.00292,0.001838,0.0014746,0.636517063171427,0.00199281750475874,998,1450,0.452905811623247,32.761202160223,4.6,0.125648319185145,250.394169915672,0.747773034831017,0.125648319185145,0.002,9.81,0.0693318108807205,4.530687919046,4.530687919046
"10",10,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_15",15,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.109",0.463,0.358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,358,4.63,463,233.815,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,46.3,463,254.65,233.815,0.000463,0.000358,0.000233815,0.574302041782485,0.000338411772201157,998,1450,0.452905811623247,5.56336767215603,4.6,0.0285981023200495,9.67793448771797,2.4512447043736,0.0285981023200495,0.002,9.81,0.0693318108807205,1.03120421768768,1.03120421768768
"11",11,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_16",16,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, particle can be flattened.","0","0.168",0.744,0.346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,346,7.44,346,176.72,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,74.4,744,409.2,176.72,0.000744,0.000346,0.00017672,0.348306184391906,0.000356980844329927,998,1450,0.452905811623247,5.86863653118888,4.6,0.0221100269026647,7.89285607187064,4.32595510393851,0.0221100269026647,0.002,9.81,0.0693318108807205,0.797254053435266,0.797254053435266
"12",12,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_21",21,"black","Non-Fiber","Black",0,"broke down into multiple pieces easily in a powdery form, rubbery texture, bounces back.","done","1.774",1.906,1.542,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906,1542,19.06,1906,962.53,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,190.6,1906,1048.3,962.53,0.001906,0.001542,0.00096253,0.561449422437944,0.0014142966569596,998,1450,0.452905811623247,23.2505277490476,4.6,0.0885758696876093,125.272556386475,1.06788700577992,0.0885758696876093,0.002,9.81,0.0693318108807205,3.19391158843365,3.19391158843365
"13",13,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_22",22,"black","Non-Fiber","Black",0,"broke down into multiple pieces easily in a powdery form, rubbery texture, bounces back.","done","2.313",3.285,1.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3285,1322,32.85,1322,677.425,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,328.5,3285,1806.75,677.425,0.003285,0.001322,0.000677425,0.325070684299988,0.00143287844537302,998,1450,0.452905811623247,23.556005659221,4.6,0.0644838252996029,92.3974833470005,2.04137786706289,0.0644838252996029,0.002,9.81,0.0693318108807205,2.32518898902489,2.32518898902489
"14",14,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_24",24,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.143",0.642,0.401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,401,6.42,642,324.21,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.2,642,353.1,324.21,0.000642,0.000401,0.00032421,0.638979177303479,0.000437020626842061,998,1450,0.452905811623247,7.18446173318486,4.6,0.0374102147885636,16.3490355171942,1.8498527936176,0.0374102147885636,0.002,9.81,0.0693318108807205,1.34895563498712,1.34895563498712
"15",15,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_30",30,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.126",0.544,0.347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,347,5.44,544,274.72,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,54.4,544,299.2,274.72,0.000544,0.000347,0.00027472,0.632304234947973,0.000372911878595217,998,1450,0.452905811623247,6.13053699770942,4.6,0.0327444166649761,12.2107819320408,2.06038006384658,0.0327444166649761,0.002,9.81,0.0693318108807205,1.18071402755187,1.18071402755187
"16",16,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_B_31",31,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.133",0.642,0.343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,343,6.42,642,324.21,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.2,642,353.1,324.21,0.000642,0.000343,0.00032421,0.690894653865931,0.000414844354968167,998,1450,0.452905811623247,6.81989180930281,4.6,0.0376055441060858,15.6004476879161,1.7377890995578,0.0376055441060858,0.002,9.81,0.0693318108807205,1.3559989140765,1.3559989140765
"17",17,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_2",2,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.388",0.84,0.679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,679,8.4,840,424.2,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,84,840,462,424.2,0.00084,0.000679,0.0004242,0.561689278303249,0.00062312222489372,998,1450,0.452905811623247,10.2439049895552,4.6,0.0459888874408874,28.6566978625526,1.74535217863803,0.0459888874408874,0.002,9.81,0.0693318108807205,1.65828956638704,1.65828956638704
"18",18,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_5",5,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.045",0.408,0.161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,161,4.08,161,82.54,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,40.8,408,224.4,82.54,0.000408,0.000161,8.254e-05,0.322048621828414,0.000175677779931202,998,1450,0.452905811623247,2.88807944011012,4.6,0.011962527917179,2.10155034685504,7.27254711430674,0.011962527917179,0.002,9.81,0.0693318108807205,0.431350622651394,0.431350622651394
"19",19,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_7",7,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, particle could be flattened.","0","0.505",1.19,0.78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190,780,11.9,1190,600.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,119,1190,654.5,600.95,0.00119,0.00078,0.00060095,0.623760052074596,0.00082317713967708,998,1450,0.452905811623247,13.5327357483744,4.6,0.0611930084564891,50.3726856694481,1.30228287154739,0.0611930084564891,0.002,9.81,0.0693318108807205,2.20652712222411,2.20652712222411
"20",20,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_9",9,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.187",0.852,0.444,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852,444,8.52,852,430.26,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,85.2,852,468.6,430.26,0.000852,0.000444,0.00043026,0.699551497244697,0.000545989778820856,998,1450,0.452905811623247,8.97587535168254,4.6,0.0471993539310689,25.7703648133117,1.45187103823801,0.0471993539310689,0.002,9.81,0.0693318108807205,1.70193715307218,1.70193715307218
"21",21,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_20",20,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.17",0.795,0.385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,385,7.95,385,196.475,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.5,795,437.25,196.475,0.000795,0.000385,0.000196475,0.355134912063796,0.000391782516858776,998,1450,0.452905811623247,6.44076349540356,4.6,0.0240973170752179,9.44090753327282,3.99690020606497,0.0240973170752179,0.002,9.81,0.0693318108807205,0.868912724516718,0.868912724516718
"22",22,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_28",28,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.104",0.439,0.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,380,4.39,439,221.695,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,43.9,439,241.45,221.695,0.000439,0.00038,0.000221695,0.542790002525936,0.000333171623484683,998,1450,0.452905811623247,5.47722151424639,4.6,0.0273029854528388,9.09657998930098,2.64766702861391,0.0273029854528388,0.002,9.81,0.0693318108807205,0.984504266728705,0.984504266728705
"23",23,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_C_31",31,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.135",2.845,0.579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2845,579,28.45,579,303.725,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,284.5,2845,1564.75,303.725,0.002845,0.000579,0.000303725,0.236646520632563,0.000793865858980214,998,1450,0.452905811623247,13.0508688487752,4.6,0.0332318411947238,26.3816241555435,4.25847355778599,0.0332318411947238,0.002,9.81,0.0693318108807205,1.19828981720585,1.19828981720585
"24",24,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_14",14,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.224",0.79,0.595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,595,7.9,790,398.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79,790,434.5,398.95,0.00079,0.000595,0.00039895,0.581897432412912,0.000572384030971409,998,1450,0.452905811623247,9.4097873524088,4.6,0.0438888803066161,25.1212942247226,1.7603302164452,0.0438888803066161,0.002,9.81,0.0741188235200748,1.4803554017128,1.4803554017128
"25",25,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_20",20,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.101",0.61,0.274,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,274,6.1,274,140.05,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61,610,335.5,140.05,0.00061,0.000274,0.00014005,0.34256494114477,0.000286058267261761,998,1450,0.452905811623247,4.70269490356579,4.6,0.018336058300512,5.24518106585509,5.04032080134539,0.018336058300512,0.002,9.81,0.0741188235200748,0.618468340081846,0.618468340081846
"26",26,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_23",23,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.09",0.584,0.311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584,311,5.84,584,294.92,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58.4,584,321.2,294.92,0.000584,0.000311,0.00029492,0.692018344458819,0.000376957585586397,998,1450,0.452905811623247,6.19704696377635,4.6,0.0348659243623598,13.1429746668731,1.83698562274745,0.0348659243623598,0.002,9.81,0.0741188235200748,1.17601449626749,1.17601449626749
"27",27,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_24",24,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.071",0.422,0.284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422,284,4.22,422,213.11,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,42.2,422,232.1,213.11,0.000422,0.000284,0.00021311,0.615585573735731,0.000294495190584463,998,1450,0.452905811623247,4.84139488483619,4.6,0.0266767092346714,7.85616257023086,2.45148552833181,0.0266767092346714,0.002,9.81,0.0741188235200748,0.899795354531164,0.899795354531164
"28",28,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_25",25,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.112",0.651,0.448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,448,6.51,651,328.755,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65.1,651,358.05,328.755,0.000651,0.000448,0.000328755,0.60875545428768,0.000457696006454716,998,1450,0.452905811623247,7.52435752876678,4.6,0.0377071794154569,17.2584254331261,1.90697353448152,0.0377071794154569,0.002,9.81,0.0741188235200748,1.27184895903144,1.27184895903144
"29",29,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_27",27,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.172",0.686,0.477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,477,6.86,686,346.43,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,68.6,686,377.3,346.43,0.000686,0.000477,0.00034643,0.605611685510472,0.000483970989342137,998,1450,0.452905811623247,7.95630878575627,4.6,0.0393068861801721,19.0233925925767,1.85565691659337,0.0393068861801721,0.002,9.81,0.0741188235200748,1.32580646566543,1.32580646566543
"30",30,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_30",30,"black","Non-Fiber","Black",0,"rubbery texture, tears apart easily.","done","0.079",0.781,0.191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,191,7.81,191,99.405,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,78.1,781,429.55,99.405,0.000781,0.000191,9.9405e-05,0.257374804111788,0.000245676835964727,998,1450,0.452905811623247,4.03883871448568,4.6,0.0136750088268808,3.3596329003778,7.78259834039951,0.0136750088268808,0.002,9.81,0.0741188235200748,0.461252896950562,0.461252896950562
"31",31,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_A_33",33,"black","Non-Fiber","Black",0,"rubbery texture, tears apart easily.","done","0.121",0.592,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,430,5.92,592,298.96,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.2,592,325.6,298.96,0.000592,0.00043,0.00029896,0.592540450979097,0.000423774105374513,998,1450,0.452905811623247,6.96669369036019,4.6,0.0348846977475275,14.7832315792188,2.06290925511501,0.0348846977475275,0.002,9.81,0.0741188235200748,1.17664771547808,1.17664771547808
"32",32,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_B_1",1,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.091",0.484,0.323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,323,4.84,484,244.42,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,48.4,484,266.2,244.42,0.000484,0.000323,0.00024442,0.618176936206944,0.000336817675710363,998,1450,0.452905811623247,5.53716129988507,4.6,0.0297769497477607,10.029403003785,2.25035013630858,0.0297769497477607,0.002,9.81,0.0741188235200748,1.00436529931211,1.00436529931211
"33",33,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_B_36",36,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.12",0.557,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,387,5.57,557,281.285,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.7,557,306.35,281.285,0.000557,0.000387,0.000281285,0.60584774142363,0.000392859787889598,998,1450,0.452905811623247,6.45847344322259,4.6,0.0332739828058064,13.0720098273312,2.10205289224881,0.0332739828058064,0.002,9.81,0.0741188235200748,1.12231890717998,1.12231890717998
"34",34,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_1",1,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.137",0.638,0.313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,313,6.38,313,159.69,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.8,638,350.9,159.69,0.000638,0.000313,0.00015969,0.35735117362025,0.000317113145664054,998,1450,0.452905811623247,5.21322592156879,4.6,0.0204232641243438,6.47648553119848,4.50380496574224,0.0204232641243438,0.002,9.81,0.0741188235200748,0.68886900636018,0.68886900636018
"35",35,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_6",6,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.155",0.747,0.409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,409,7.47,747,377.235,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,74.7,747,410.85,377.235,0.000747,0.000409,0.000377235,0.682480150978193,0.000486652131529097,998,1450,0.452905811623247,8.00038579782464,4.6,0.0424155935371665,20.6416390049339,1.6024451395851,0.0424155935371665,0.002,9.81,0.0741188235200748,1.43066199390221,1.43066199390221
