Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,filter
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-1_B_29,29,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.116,0.646,0.325,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-1_B_30,30,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.129,0.624,0.356,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.13,0.617,0.311,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_2,2,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,0.185,0.798,0.359,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_4,4,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape slightly",done,0.104,0.586,0.324,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_10,10,black,fragment,Non-Fiber,Blacks,0,composed of multiple individual strings,done,0.52,1.71,0.816,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_12,12,black,fragment,Non-Fiber,Blacks,0,string-like particle,done,0.112,0.97,0.612,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_13,13,black,fragment,Non-Fiber,Blacks,0,compressible,done,0.289,1.004,0.627,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_16,16,black,fragment,Non-Fiber,Blacks,0,stringy,done,0.16,0.817,0.524,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_22,22,green,fragment,Non-Fiber,Greens,0,0,0,0.388,1.23,0.57,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_23,23,black,fragment,Non-Fiber,Blacks,0,stringy,done,0.221,0.81,0.586,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_25,25,black,TW,Non-Fiber,Blacks,0,"breaks at certain parts, hard surface",done,0.545,1.151,0.666,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_26,26,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, too small to tell",done,0.065,0.593,0.241,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_29,29,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.069,0.427,0.263,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_32,32,black,TW,Non-Fiber,Blacks,0,bounces back slighlty,done,0.178,0.846,0.317,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_37,37,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.096,0.611,0.247,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_41,41,black,TW,Non-Fiber,Blacks,0,bounces back slightly,done,0.113,0.745,0.224,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_A_42,42,black,fragment,Non-Fiber,Blacks,0,"large, hard surface, compressible, creates dents with pressure",done,1.534,1.853,1.43,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.677,1.316,0.724,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_4,4,gray,fragment,Non-Fiber,Blacks,0,0,0,0.336,0.843,0.661,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_6,6,green,fragment,Non-Fiber,Greens,0,0,0,0.237,0.96,0.471,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_7,7,black,fragment,Non-Fiber,Blacks,0,too thin to tell,done,0.153,0.749,0.474,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_9,9,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.123,0.696,0.257,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_16,16,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape slightly",done,0.115,0.617,0.392,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_18,18,clear,fragment,Non-Fiber,Transparent,0,0,0,0.82,1.686,0.873,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_19,19,black,fragment,Non-Fiber,Blacks,0,"hard surface, dents when pressure applied",done,0.114,0.553,0.376,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_20,20,clear,fragment,Non-Fiber,Transparent,0,0,0,1.125,1.894,1.38,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_21,21,green,fragment,Non-Fiber,Greens,0,0,0,0.082,0.389,0.311,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_24,24,gray,fragment,Non-Fiber,Blacks,0,0,0,0.113,1.048,0.248,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_28,28,green,fragment,Non-Fiber,Greens,0,0,0,0.181,0.672,0.415,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-2_B_29,29,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,0.079,0.632,0.209,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_A_1,1,blue,fragment,Non-Fiber,Blues,0,black spots and are very thin sheets,done,0.433,0.909,0.727,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_A_4,4,clear,fragment,Non-Fiber,Transparent,0,breaks easily when touched,done,0.666,1.213,0.821,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_A_5,5,clear,fragment,Non-Fiber,Transparent,0,breaks easily when touched,done,0.459,1.184,0.592,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_A_6,6,clear,fragment,Non-Fiber,Transparent,0,breaks easily when touched,done,0.506,1.036,0.675,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_B_5,5,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.261,1.33,0.41,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_B_7,7,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, squishy, dents and changes shape",done,0.362,0.876,0.533,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_B_14,14,black,fragment,Non-Fiber,Blacks,0,"some parts of fragment are thin, compressible with lot of stress",done,0.585,1.713,0.674,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_C_1,1,yellow,foam,Non-Fiber,Yellows,0,0,0,0.267,0.849,0.464,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_C_8,8,green,fragment,Non-Fiber,Greens,0,0,0,0.179,0.656,0.489,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_C_9,9,black,TW,Non-Fiber,Blacks,0,"compressible, retains original shape",done,0.082,0.436,0.311,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_C_11,11,yellow,foam,Non-Fiber,Yellows,0,0,0,0.358,0.927,0.71,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-3_C_16,16,yellow,foam,Non-Fiber,Yellows,0,0,0,0.12,0.626,0.316,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_1,1,white,foam,Non-Fiber,Whites,0,0,0,0.206,0.856,0.684,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_4,4,white,fragment,Non-Fiber,Whites,0,stringy,done,0.199,1.003,0.578,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_6,6,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.25,1.245,0.374,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_8,8,green,fragment,Non-Fiber,Greens,0,0,0,0.241,0.785,0.486,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_9,9,black,fragment,Non-Fiber,Blacks,0,long tubular fragment,done,0.948,1.836,1.226,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_10,10,black,TW,Non-Fiber,Blacks,0,"bounces back, retainsn original shape, long tubular fragment",done,0.46,1.96,0.83,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_18,18,black,fragment,Non-Fiber,Blacks,0,"thin particle, breaks easily",done,0.234,0.672,0.517,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_19,19,black,fragment,Non-Fiber,Blacks,0,"thin particle, breaks easily",done,0.23,0.78,0.51,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_22,22,gray,fragment,Non-Fiber,Blacks,0,0,0,0.062,0.747,0.234,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_23,23,black,fragment,Non-Fiber,Blacks,0,"thin particle, breaks easily",done,0.148,0.696,0.36,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_25,25,black,fragment,Non-Fiber,Blacks,0,"thin particle, breaks easily",done,0.175,0.611,0.467,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_26,26,black,fragment,Non-Fiber,Blacks,0,compressible,done,0.144,0.663,0.408,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_27,27,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.135,0.767,0.298,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_28,28,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.089,0.522,0.296,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_30,30,clear,fragment,Non-Fiber,Transparent,0,0,0,0.101,0.535,0.37,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_31,31,black,fragment,Non-Fiber,Blacks,0,0,0,0.092,0.964,0.314,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_32,32,black,fragment,Non-Fiber,Blacks,0,"hard surface, compressible, creates dents with pressure",done,0.167,0.919,0.309,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_33,33,green,fragment,Non-Fiber,Greens,0,0,0,0.22,1.207,0.339,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_40,40,black,fragment,Non-Fiber,Blacks,0,0,0,0.095,0.683,0.326,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_A_41,41,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.116,0.903,0.215,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_B_2,2,green,fragment,Non-Fiber,Greens,0,0,done,0.165,1.007,0.412,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_B_4,4,black,fragment,Non-Fiber,Blacks,0,tar like,0,0.123,0.531,0.301,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_B_7,7,black,fragment,Non-Fiber,Blacks,0,0,0,0.109,0.527,0.31,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_B_9,9,black,fragment,Non-Fiber,Blacks,0,0,0,0.242,0.703,0.5,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_B_12,12,black,fragment,Non-Fiber,Blacks,0,0,done,0.073,0.639,0.353,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-4_B_13,13,gray,fragment,Non-Fiber,Blacks,0,0,0,0.103,0.523,0.382,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_2,2,white,fragment,Non-Fiber,Whites,0,0,0,0.051,0.457,0.233,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_3,3,black,fragment,Non-Fiber,Blacks,0,0,0,0.197,0.936,0.402,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_6,6,black,fragment,Non-Fiber,Blacks,0,"bounces back, retains original shape slightly",done,0.995,1.49,1.09,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_7,7,green,fragment,Non-Fiber,Greens,0,0,0,0.119,0.733,0.357,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_9,9,black,fragment,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.702,1.289,0.899,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_11,11,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.114,0.694,0.288,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_14,14,green,fragment,Non-Fiber,Greens,0,0,0,0.092,0.875,0.464,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_15,15,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.13,0.621,0.338,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_16,16,black,fragment,Non-Fiber,Blacks,0,thin particle,done,0.184,0.87,0.564,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_17,17,blue,fragment,Non-Fiber,Blues,0,0,0,0.109,0.453,0.368,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_18,18,gray,fragment,Non-Fiber,Blacks,0,0,0,0.034,1.191,0.25,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_19,19,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.079,0.684,0.252,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_20,20,black,fragment,Non-Fiber,Blacks,0,too thin and small to tell,done,0.056,0.701,0.344,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_22,22,green,fragment,Non-Fiber,Greens,0,0,0,0.123,0.486,0.38,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_24,24,gray,fragment,Non-Fiber,Blacks,0,0,0,0.433,1.103,0.778,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_25,25,black,fragment,Non-Fiber,Blacks,0,0,0,0.078,0.551,0.323,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_28,28,black,fragment,Non-Fiber,Blacks,0,0,0,0.033,0.53,0.249,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_32,32,black,fragment,Non-Fiber,Blacks,0,0,0,0.223,0.712,0.558,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_33,33,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.122,0.577,0.332,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_35,35,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.085,0.698,0.233,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_36,36,blue,fragment,Non-Fiber,Blues,0,0,0,0.071,0.533,0.264,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_38,38,black,fragment,Non-Fiber,Blacks,0,"hard surface, thin and long particle",done,0.139,1.057,0.257,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_40,40,black,TW,Non-Fiber,Blacks,0,"bounces back,retains original shape",done,0.12,0.82,0.263,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_42,42,white,fragment,Non-Fiber,Whites,0,0,0,0.085,0.486,0.296,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_45,45,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.14,0.762,0.365,0,sub
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S1-5_A_47,47,black,fragment,Non-Fiber,Blacks,0,0,0,0.142,0.756,0.365,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_3,3,black,TW,Non-Fiber,Blacks,0,"dents when touched, does not retain original shape",done,0.116,0.659,0.273,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_4,4,white,fragment,Non-Fiber,Whites,0,has a lot of organics on it,0,3.408,3.805,1.569,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_7,7,white,fragment,Non-Fiber,Whites,0,0,0,0.569,1.407,0.861,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.194,0.984,0.509,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_9,9,black,fragment,Non-Fiber,Blacks,0,0,0,1.071,1.492,1.388,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_10,10,black,TW,Non-Fiber,Blacks,0,"bounces back slowly, retains original shape",done,0.206,0.714,0.45,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_12,12,blue,fragment,Non-Fiber,Blues,0,0,0,0.22,0.887,0.438,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_13,13,black,fragment,Non-Fiber,Blacks,0,0,0,0.39,0.996,0.646,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_14,14,green,fragment,Non-Fiber,Greens,0,0,0,0.254,1.154,0.523,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_15,15,blue,fragment,Non-Fiber,Blues,0,0,0,0.573,1.387,0.652,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_17,17,black,fragment,Non-Fiber,Blacks,0,0,0,0.285,0.867,0.631,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_19,19,black,TW,Non-Fiber,Blacks,0,"crumbles when touched, breaks easily",done,0.188,0.638,0.408,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_22,22,white,fragment,Non-Fiber,Whites,0,0,0,0.683,1.37,0.858,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_23,23,white,fragment,Non-Fiber,Whites,0,0,0,0.764,1.738,0.949,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_24,24,green,fragment,Non-Fiber,Greens,0,0,0,0.3,0.839,0.61,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_25,25,green,fragment,Non-Fiber,Greens,0,0,0,0.575,1.153,0.847,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_26,26,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, does not retain original shape",done,0.164,0.881,0.296,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_27,27,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, does not retain original shape",done,0.386,0.949,0.676,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_28,28,red,fragment,Non-Fiber,Reds,0,0,0,0.068,0.713,0.355,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_33,33,black,fragment,Non-Fiber,Blacks,0,0,0,0.089,0.737,0.283,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_34,34,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.102,0.46,0.33,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_35,35,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.36,1.035,0.544,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_38,38,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.126,0.862,0.227,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_39,39,black,TW,Non-Fiber,Blacks,0,too small to tell,done,0.044,0.435,0.268,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_41,41,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.098,0.515,0.313,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-1_A_43,43,gray,fragment,Non-Fiber,Blacks,0,0,0,0.082,0.941,0.33,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_1,1,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.698,1.6,0.584,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_4,4,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,0.086,0.728,0.262,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_5,5,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,0.131,0.734,0.263,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_6,6,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,0.243,0.7,0.515,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_7,7,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,0.461,1.137,0.611,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.643,1.341,0.936,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_9,9,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.163,0.741,0.427,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_10,10,black,fragment,Non-Fiber,Blacks,0,0,0,0.154,0.613,0.467,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_15,15,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,0.084,0.48,0.297,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_16,16,black,TW,Non-Fiber,Blacks,0,"bounces back, reatins original shape",done,1.344,1.953,1.232,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_18,18,black,fragment,Non-Fiber,Blacks,0,0,0,0.078,0.682,0.259,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_22,22,black,TW,Non-Fiber,Blacks,0,"harder surface, bounces back, retains original shape",done,0.604,1.249,0.778,0,sub
