Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_C_5,5,black,TRWP,Non-Fiber,Blacks,0,0,0,0.117,0.6,0.314,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_C_13,13,white,fragment,Non-Fiber,Whites,0,0,0,0.103,1.27,0.677,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_C_21,21,clear,fragment,Non-Fiber,Transparent,0,0,0,0.083,0.795,0.281,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_C_23,23,gray,fragment,Non-Fiber,Blacks,0,0,0,0.000252,0.828,0.563,2.825
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_C_25,25,green,fragment,Non-Fiber,Greens,0,0,0,0.065,1.128,0.308,0
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.000189,1.63,0.399,1.898
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_3,3,white,film,Non-Fiber,Whites,0,breaks when bent; shoot with FTIR,done,2.727,3.832,0.886,0
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_4,4,white,film,Non-Fiber,Whites,0,breaks when bent; shoot with FTIR,done,2.715,3.823,0.884,0
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_5,5,gray,fragment,Non-Fiber,Blacks,0,0,0,2.564,4.007,2.139,0
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_7,7,black,fragment,Non-Fiber,Blacks,0,0,0,0.000189,0.812,0.33,1.563
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_9,9,white,fragment,Non-Fiber,Whites,0,"rubbery texture, bounces back.",0,0.000126,1.275,0.172,1.363
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_11,11,green,fragment,Non-Fiber,Greens,0,0,0,0.000252,1.698,0.452,2.577
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_13,13,gray,fragment,Non-Fiber,Blacks,0,0,0,0.000189,1.121,0.341,1.413
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_18,18,white,fragment,Non-Fiber,Whites,0,0,0,0.426,1.025,0.634,0
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_21,21,blue,fragment,Non-Fiber,Blues,0,0,done,0.064,1.377,0.232,0
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_23,23,black,fragment,Non-Fiber,Blacks,0,0,0,0.000189,0.819,0.697,2.29
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_24,24,green,fragment,Non-Fiber,Greens,0,0,0,0.163,1.821,0.265,0
SDC,3,DF-2,SDC-DF-2-N-3,SDC-DF-2,SDC-DF-2-N-3_S0-0_E_25,25,gray,fragment,Non-Fiber,Blacks,0,0,0,0.123,2.059,0.474,0
