Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,combo
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_F_4,4,clear,film,Non-Fiber,Transparent,0,0,0,0.135,0.709,0.42,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_C_25,25,black,fragment,Non-Fiber,Black,0,0,0,0.000188,0.709,0.48,1.796,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_G_16,16,blue,fiber,Fiber,Blue,0,0,done,0.008,0.709,0.17,0.853,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-3_B_15,15,white,fragment,Non-Fiber,White,0,0,0,0.213,0.708,0.44,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-3_A_12,12,black,fiber,Fiber,Black,0,0,0,0.015,0.708,0.481,1.737,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_G_25,25,blue,fiber,Fiber,Blue,0,0,done,0.009,0.708,0.275,0.994,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_H_43,43,blue,fragment,Non-Fiber,Blue,0,0,0,0.226,0.707,0.481,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-3_B_34,34,blue,fragment,Non-Fiber,Blue,0,0,0,0.12,0.707,0.342,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_D_17,17,clear,fragment,Non-Fiber,Transparent,0,dented,0,0.283,0.706,0.577,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_G_10,10,black,fragment,Non-Fiber,Black,0,0,0,0.008,0.706,0.166,0.846,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_C_9,9,black,fiber,Fiber,Black,0,0,done,0.006,0.706,0.066,0.732,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_F_3,3,clear,fragment,Non-Fiber,Transparent,0,0,0,0.15,0.705,0.319,1.404,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_G_7,7,clear,fragment,Non-Fiber,Transparent,0,0,0,0.119,0.705,0.26,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_G_20,20,white,fragment,Non-Fiber,White,0,0,0,0.148,0.704,0.336,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-3_B_25,25,black,fragment,Non-Fiber,Black,0,0,0,0.12,0.704,0.362,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_A_47,47,green,fragment,Non-Fiber,Green,0,0,done,0.186,0.703,0.58,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-4_B_10,10,white,fragment,Non-Fiber,White,0,0,0,0.184,0.703,0.465,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_A_48,48,white,fragment,Non-Fiber,White,0,0,done,0.183,0.703,0.562,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-5_B_26,26,red,fiber,Fiber,Red,0,0,0,0.012,0.702,0.467,1.453,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_C_24,24,red,fragment,Non-Fiber,Red,0,0,0,0.227,0.701,0.54,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_E_18,18,white,fragment,Non-Fiber,White,0,0,0,0.194,0.701,0.441,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_E_3,3,pink,fragment,Non-Fiber,Red,0,0,0,0.133,0.699,0.401,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_C_10,10,blue,fiber,Fiber,Blue,0,0,done,0.008,0.699,0.216,0.885,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_F_14,14,clear,fragment,Non-Fiber,Transparent,0,0,done,0.236,0.698,0.529,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_C_1,1,green,fragment,Non-Fiber,Green,0,0,done,0.116,0.698,0.342,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_D_3,3,black,fragment,Non-Fiber,Black,0,0,0,0.213,0.697,0.519,0,sub
