Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_36,36,white,fragment,Non-Fiber,Whites,0,0,0,0.144,0.74,0.351,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_37,37,black,fragment,Non-Fiber,Blacks,0,0,0,0.128,0.82,0.413,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_38,38,black,fragment,Non-Fiber,Blacks,0,0,0,0.235,0.791,0.637,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_39,39,white,fragment,Non-Fiber,Whites,0,0,0,0.352,1.694,0.342,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_40,40,black,fragment,Non-Fiber,Blacks,0,0,0,0.113,0.684,0.296,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_41,41,white,fragment,Non-Fiber,Whites,0,0,0,5.248,3.701,2.806,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_42,42,green,fragment,Non-Fiber,Greens,0,0,0,0.542,1.867,0.689,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_44,44,black,fragment,Non-Fiber,Blacks,0,0,0,1.192,2.732,1.178,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_45,45,green,fragment,Non-Fiber,Greens,0,0,0,0.308,1.122,0.537,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_46,46,white,foam,Non-Fiber,Whites,0,"has holes within the particle, could make dents.",0,1.859,2.396,1.397,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_47,47,green,fragment,Non-Fiber,Greens,0,0,0,0.949,1.328,0.99,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_48,48,blue,fragment,Non-Fiber,Blues,0,0,0,0.144,0.683,0.343,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_49,49,black,fragment,Non-Fiber,Blacks,0,0,0,0.145,0.784,0.507,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_50,50,black,fragment,Non-Fiber,Blacks,0,0,0,0.18,1.409,0.489,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_51,51,black,fragment,Non-Fiber,Blacks,0,0,done,0.431,1.245,0.577,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_52,52,black,fragment,Non-Fiber,Blacks,0,0,0,0.174,1.323,0.737,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_53,53,green,fragment,Non-Fiber,Greens,0,0,0,0.107,0.69,0.477,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_54,54,black,fragment,Non-Fiber,Blacks,0,0,0,0.12,0.606,0.386,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_55,55,black,fragment,Non-Fiber,Blacks,0,0,0,0.215,0.57,0.503,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_56,56,gray,fragment,Non-Fiber,Blacks,0,0,0,0.198,0.746,0.394,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_57,57,black,fragment,Non-Fiber,Blacks,0,0,done,0.056,0.545,0.233,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_58,58,white,foam,Non-Fiber,Whites,0,"has holes within the particle, could make dents.",0,0.534,1.743,0.714,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_59,59,black,fragment,Non-Fiber,Blacks,0,0,0,0.076,0.45,0.335,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_60,60,black,fragment,Non-Fiber,Blacks,0,0,0,0.113,0.624,0.523,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_61,61,black,TW,Non-Fiber,Blacks,0,broke into multiple pieces.,done,0.064,0.613,0.184,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_62,62,gray,fragment,Non-Fiber,Blacks,0,0,0,0.226,0.819,0.618,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_63,63,purple,fragment,Non-Fiber,Blues,0,0,0,0.424,1.38,0.799,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_64,64,clear,fragment,Non-Fiber,Transparent,0,0,0,0.238,0.712,0.512,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_65,65,clear,fragment,Non-Fiber,Transparent,0,0,0,0.143,0.869,0.399,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_66,66,black,fragment,Non-Fiber,Blacks,0,0,0,0.229,0.755,0.518,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_67,67,blue,fragment,Non-Fiber,Blues,0,0,0,0.103,1.003,0.387,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_68,68,orange,fragment,Non-Fiber,Yellows,0,0,0,0.321,2.119,0.416,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_69,69,black,fragment,Non-Fiber,Blacks,0,0,0,0.617,1.984,0.614,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_70,70,brown,fragment,Non-Fiber,Blacks,0,0,0,0.324,0.863,0.607,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_71,71,pink,fragment,Non-Fiber,Reds,0,0,done,0.147,0.938,0.504,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_72,72,green,fragment,Non-Fiber,Greens,0,0,0,0.06,0.572,0.236,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_73,73,black,fragment,Non-Fiber,Blacks,0,0,0,0.052,0.455,0.187,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_74,74,black,fragment,Non-Fiber,Blacks,0,0,0,0.091,0.479,0.351,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_75,75,black,fragment,Non-Fiber,Blacks,0,0,0,0.138,0.686,0.46,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_76,76,black,fragment,Non-Fiber,Blacks,0,0,0,0.415,1.155,0.512,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_77,77,blue,fragment,Non-Fiber,Blues,0,0,0,0.109,0.536,0.368,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_78,78,red,fragment,Non-Fiber,Reds,0,0,done,0.095,0.548,0.342,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_79,79,green,fragment,Non-Fiber,Greens,0,0,0,0.412,1.089,0.659,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_80,80,white,fragment,Non-Fiber,Whites,0,0,0,0.434,1.281,0.543,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_81,81,gray,fragment,Non-Fiber,Blacks,0,0,0,0.258,0.761,0.512,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_82,82,gray,fragment,Non-Fiber,Blacks,0,0,0,0.161,1.194,0.41,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_83,83,black,fragment,Non-Fiber,Blacks,0,0,0,0.353,1.291,0.513,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_84,84,black,fragment,Non-Fiber,Blacks,0,0,0,0.372,1.054,0.677,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_85,85,blue,fragment,Non-Fiber,Blues,0,0,0,0.084,0.687,0.268,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_86,86,black,fragment,Non-Fiber,Blacks,0,0,0,0.162,0.768,0.359,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_87,87,blue,fragment,Non-Fiber,Blues,0,0,0,0.064,0.706,0.341,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_88,88,green,fragment,Non-Fiber,Greens,0,0,0,0.14,0.622,0.442,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_89,89,black,fragment,Non-Fiber,Blacks,0,0,0,0.159,0.967,0.451,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_91,91,black,fragment,Non-Fiber,Blacks,0,0,0,0.191,0.874,0.461,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_A_92,92,black,fragment,Non-Fiber,Blacks,0,0,0,0.228,0.787,0.587,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_1,1,pink,fragment,Non-Fiber,Reds,0,0,0,0.19,0.827,0.467,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_3,3,black,TW,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.129,0.555,0.438,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_4,4,white,fragment,Non-Fiber,Whites,0,0,0,0.197,1.276,0.447,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_5,5,green,fragment,Non-Fiber,Greens,0,0,0,0.128,0.927,0.401,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.051,0.427,0.242,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_7,7,clear,fragment,Non-Fiber,Transparent,0,0,0,0.509,1.063,0.735,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_8,8,clear,fragment,Non-Fiber,Transparent,0,0,0,0.252,0.923,0.492,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_9,9,gray,fragment,Non-Fiber,Blacks,0,0,0,0.108,0.562,0.415,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_10,10,green,fragment,Non-Fiber,Greens,0,0,0,0.163,0.649,0.424,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_11,11,green,fragment,Non-Fiber,Greens,0,0,0,0.257,0.713,0.57,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_12,12,black,fragment,Non-Fiber,Blacks,0,0,0,0.316,1.117,0.418,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_13,13,gray,fragment,Non-Fiber,Blacks,0,0,0,0.294,1.154,0.743,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_14,14,orange,fragment,Non-Fiber,Yellows,0,0,0,0.189,1.105,0.443,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_15,15,white,fragment,Non-Fiber,Whites,0,0,0,0.179,1.36,0.559,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_16,16,black,fragment,Non-Fiber,Blacks,0,0,0,0.103,1.723,0.366,0
