Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_B_26,26,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.186,0.769,0.439,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_C_47,47,white,fragment,Non-Fiber,Whites,0,0,0,0.27,0.768,0.437,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_E_5,5,gray,fragment,Non-Fiber,Blacks,0,"can be dented, doesn't bounce back",done,0.151,0.768,0.34,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-4_A_55,55,black,fragment,Non-Fiber,Blacks,0,0,done,0.238,0.768,0.518,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-2_A_54,54,black,fragment,Non-Fiber,Blacks,0,0,done,0.189,0.766,0.39,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_I_1,1,orange,fragment,Non-Fiber,Yellows,0,0,0,0.245,0.766,0.448,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_D_69,69,black,TW,Non-Fiber,Blacks,0,0,0,0.108,0.766,0.265,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_C_52,52,black,fragment,Non-Fiber,Blacks,0,"breaks slightly, bounces back slightly when touched, like a piece of a garbage bag or plastic bag",done,0.224,0.765,0.428,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_C_12,12,white,foam,Non-Fiber,Whites,0,0,0,0.073,0.764,0.334,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_11,11,white,fragment,Non-Fiber,Whites,0,broke,done,0.265,0.764,0.487,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_B_78,78,black,fragment,Non-Fiber,Blacks,0,0,0,0.07,0.763,0.17,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_I_38,38,gray,fragment,Non-Fiber,Blacks,0,0,0,0.269,0.763,0.541,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_E_42,42,black,fragment,Non-Fiber,Blacks,0,0,0,0.283,0.762,0.561,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_B_33,33,gray,fragment,Non-Fiber,Blacks,0,0,0,0.06,0.761,0.312,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_C_13,13,clear,fragment,Non-Fiber,Transparent,0,seems to be covered in some black particles,done,0.294,0.761,0.596,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_A_48,48,black,fragment,Non-Fiber,Blacks,0,"hard surface, particle split in two",done,0.096,0.761,0.224,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-4_A_59,59,clear,fragment,Non-Fiber,Transparent,0,0,done,0.273,0.761,0.529,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_B_36,36,black,fragment,Non-Fiber,Blacks,0,0,0,0.182,0.76,0.463,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_C_23,23,green,fragment,Non-Fiber,Greens,0,0,0,0.262,0.759,0.626,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-2_B_30,30,black,fragment,Non-Fiber,Blacks,0,0,0,0.197,0.759,0.426,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_18,18,black,TW,Non-Fiber,Blacks,0,TW or Bitumen,done,0.097,0.759,0.299,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_J_2,2,green,fragment,Non-Fiber,Greens,0,0,0,0.168,0.759,0.465,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-2_C_33,33,clear,fragment,Non-Fiber,Transparent,0,0,0,0.183,0.758,0.595,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_62,62,black,fragment,Non-Fiber,Blacks,0,0,done,0.138,0.758,0.543,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_B_5,5,black,fragment,Non-Fiber,Blacks,0,0,0,0.188,0.758,0.471,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_A_61,61,green,fragment,Non-Fiber,Greens,0,0,done,0.12,0.755,0.336,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_1,1,black,TW,Non-Fiber,Blacks,0,TW or Bitumen,done,0.25,0.755,0.527,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_H_13,13,blue,fragment,Non-Fiber,Blues,0,0,0,0.000127,0.755,0.326,1.078
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_9,9,black,fragment,Non-Fiber,Blacks,0,0,done,0.236,0.754,0.58,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-2_A_20,20,black,fragment,Non-Fiber,Blacks,0,0,done,0.077,0.751,0.274,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_B_38,38,gray,fragment,Non-Fiber,Blacks,0,0,0,0.2,0.751,0.446,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_23,23,black,fragment,Non-Fiber,Blacks,0,0,done,0.171,0.751,0.499,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_E_5,5,black,fragment,Non-Fiber,Blacks,0,0,0,0.061,0.75,0.275,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_B_76,76,black,fragment,Non-Fiber,Blacks,0,0,0,0.12,0.75,0.37,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_35,35,black,fragment,Non-Fiber,Blacks,0,sqishy,done,0.1,0.749,0.237,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_18,18,blue,fragment,Non-Fiber,Blues,0,"breaks easily, then particle",done,0.174,0.748,0.356,0
